,pr_many____ev_prob0_action1,pr_many____ev_prob0_action0,pr_many____ev_rwd0_action1,pr_many____ev_rwd0_action0,sr_many____ev_prob0_action1,sr_many____ev_prob0_action0,sr_many____ev_rwd0_action1,sr_many____ev_rwd0_action0,pr_many____ev_prob1_action1,pr_many____ev_prob1_action0,pr_many____ev_rwd1_action1,pr_many____ev_rwd1_action0,sr_many____ev_prob1_action1,sr_many____ev_prob1_action0,sr_many____ev_rwd1_action1,sr_many____ev_rwd1_action0,pr_many____ev_prob2_action1,pr_many____ev_prob2_action0,pr_many____ev_rwd2_action1,pr_many____ev_rwd2_action0,sr_many____ev_prob2_action1,sr_many____ev_prob2_action0,sr_many____ev_rwd2_action1,sr_many____ev_rwd2_action0,pr_many____ev_prob3_action1,pr_many____ev_prob3_action0,pr_many____ev_rwd3_action1,pr_many____ev_rwd3_action0,sr_many____ev_prob3_action1,sr_many____ev_prob3_action0,sr_many____ev_rwd3_action1,sr_many____ev_rwd3_action0,pr_one____prob_prob0_action1,pr_one____prob_prob0_action0,pr_one____prob_rwd0_action1,pr_one____prob_rwd0_action0,sr_one____prob_prob0_action1,sr_one____prob_prob0_action0,sr_one____prob_rwd0_action1,sr_one____prob_rwd0_action0,pr_one____prob_prob1_action1,pr_one____prob_prob1_action0,pr_one____prob_rwd1_action1,pr_one____prob_rwd1_action0,sr_one____prob_prob1_action1,sr_one____prob_prob1_action0,sr_one____prob_rwd1_action1,sr_one____prob_rwd1_action0,pr_one____prob_prob2_action1,pr_one____prob_prob2_action0,pr_one____prob_rwd2_action1,pr_one____prob_rwd2_action0,sr_one____prob_prob2_action1,sr_one____prob_prob2_action0,sr_one____prob_rwd2_action1,sr_one____prob_rwd2_action0,pr_one____prob_prob3_action1,pr_one____prob_prob3_action0,pr_one____prob_rwd3_action1,pr_one____prob_rwd3_action0,sr_one____prob_prob3_action1,sr_one____prob_prob3_action0,sr_one____prob_rwd3_action1,sr_one____prob_rwd3_action0,sub_num,choices
661,0.1,0.9,2.5,2.5,0.03,0.45,10,10,0.83,0.17,31.5,31.5,0.28,0.11,126,126,0.83,0.17,0.25,0.25,0.28,0.11,1,1,0.1,0.9,0.25,0.25,0.03,0.45,1,1,0.83,0.9,1.0,1.0,0.28,0.45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0.0
662,0.95,0.05,24.0,24.0,0.47,0.05,48,48,1.0,0.0,2.0,2.0,0.12,0.0,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.05,48.0,48.0,0.47,0.05,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0.0
663,0.1,0.9,25.0,25.0,0.03,0.45,50,50,0.83,0.17,2.0,2.0,0.28,0.11,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.83,0.9,4.0,50.0,0.28,0.45,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,1.0
664,0.95,0.05,5.5,5.5,0.47,0.05,11,11,0.38,0.62,65.0,65.0,0.08,0.28,130,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,11.0,130.0,0.47,0.28,11,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,1.0
665,0.95,0.05,5.5,5.5,0.47,0.05,11,11,0.38,0.62,65.0,65.0,0.08,0.28,130,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,11.0,130.0,0.47,0.28,11,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,1.0
666,0.1,0.9,2.5,2.5,0.03,0.45,10,10,0.83,0.17,31.5,31.5,0.28,0.11,126,126,0.83,0.17,0.25,0.25,0.28,0.11,1,1,0.1,0.9,0.25,0.25,0.03,0.45,1,1,0.83,0.9,126.0,10.0,0.28,0.45,126,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0.0
667,0.1,0.9,25.0,25.0,0.03,0.45,50,50,0.83,0.17,2.0,2.0,0.28,0.11,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.83,0.9,4.0,50.0,0.28,0.45,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,1.0
668,1.0,0.0,100.0,100.0,0.12,0.0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,100.0,100.0,0.12,0.0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0.0
669,0.38,0.62,100.0,100.0,0.08,0.28,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.38,0.62,100.0,100.0,0.08,0.28,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,1.0
670,0.15,0.85,100.0,100.0,0.01,0.11,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.15,0.85,100.0,100.0,0.01,0.11,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,1.0
671,0.83,0.17,100.0,100.0,0.28,0.11,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.83,0.17,100.0,100.0,0.28,0.11,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0.0
672,0.95,0.05,24.0,24.0,0.47,0.05,48,48,0.15,0.85,2.0,2.0,0.01,0.11,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.85,48.0,4.0,0.47,0.11,48,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0.0
673,0.95,0.05,5.5,5.5,0.47,0.05,11,11,0.38,0.62,65.0,65.0,0.08,0.28,130,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,11.0,130.0,0.47,0.28,11,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,1.0
674,0.1,0.9,2.5,2.5,0.03,0.45,10,10,0.83,0.17,31.5,31.5,0.28,0.11,126,126,0.83,0.17,0.25,0.25,0.28,0.11,1,1,0.1,0.9,0.25,0.25,0.03,0.45,1,1,0.83,0.9,1.0,1.0,0.28,0.45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0.0
675,0.1,0.9,25.0,25.0,0.03,0.45,50,50,0.83,0.17,2.0,2.0,0.28,0.11,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.83,0.9,4.0,50.0,0.28,0.45,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,1.0
676,0.95,0.05,24.0,24.0,0.47,0.05,48,48,1.0,0.0,2.0,2.0,0.12,0.0,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.05,48.0,48.0,0.47,0.05,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0.0
677,0.95,0.05,5.5,5.5,0.47,0.05,11,11,0.38,0.62,65.0,65.0,0.08,0.28,130,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,11.0,130.0,0.47,0.28,11,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,1.0
678,0.1,0.9,2.5,2.5,0.03,0.45,10,10,0.83,0.17,31.5,31.5,0.28,0.11,126,126,0.83,0.17,0.25,0.25,0.28,0.11,1,1,0.1,0.9,0.25,0.25,0.03,0.45,1,1,0.83,0.9,126.0,10.0,0.28,0.45,126,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0.0
679,0.1,0.9,25.0,25.0,0.03,0.45,50,50,0.83,0.17,2.0,2.0,0.28,0.11,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.83,0.9,4.0,50.0,0.28,0.45,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,1.0
680,0.83,0.17,100.0,100.0,0.28,0.11,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.83,0.17,100.0,100.0,0.28,0.11,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,1.0
681,1.0,0.0,100.0,100.0,0.12,0.0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,100.0,100.0,0.12,0.0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0.0
682,0.15,0.85,100.0,100.0,0.01,0.11,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.15,0.85,100.0,100.0,0.01,0.11,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,1.0
683,0.38,0.62,100.0,100.0,0.08,0.28,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.38,0.62,100.0,100.0,0.08,0.28,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0.0
684,0.1,0.9,25.0,25.0,0.03,0.45,50,50,0.83,0.17,2.0,2.0,0.28,0.11,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.83,0.9,4.0,50.0,0.28,0.45,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,1.0
685,0.1,0.9,2.5,2.5,0.03,0.45,10,10,0.83,0.17,31.5,31.5,0.28,0.11,126,126,0.83,0.17,0.25,0.25,0.28,0.11,1,1,0.1,0.9,0.25,0.25,0.03,0.45,1,1,0.83,0.9,126.0,10.0,0.28,0.45,126,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0.0
686,0.95,0.05,24.0,24.0,0.47,0.05,48,48,1.0,0.0,2.0,2.0,0.12,0.0,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.05,48.0,48.0,0.47,0.05,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0.0
687,0.1,0.9,2.5,2.5,0.03,0.45,10,10,0.83,0.17,31.5,31.5,0.28,0.11,126,126,0.83,0.17,0.25,0.25,0.28,0.11,1,1,0.1,0.9,0.25,0.25,0.03,0.45,1,1,0.83,0.9,1.0,1.0,0.28,0.45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0.0
688,0.95,0.05,5.5,5.5,0.47,0.05,11,11,0.38,0.62,65.0,65.0,0.08,0.28,130,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,11.0,130.0,0.47,0.28,11,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,1.0
689,0.1,0.9,25.0,25.0,0.03,0.45,50,50,0.83,0.17,2.0,2.0,0.28,0.11,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.83,0.9,4.0,50.0,0.28,0.45,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,1.0
690,0.95,0.05,5.5,5.5,0.47,0.05,11,11,0.38,0.62,65.0,65.0,0.08,0.28,130,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,11.0,130.0,0.47,0.28,11,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,1.0
691,0.95,0.05,24.0,24.0,0.47,0.05,48,48,0.15,0.85,2.0,2.0,0.01,0.11,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.85,48.0,4.0,0.47,0.11,48,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,1.0
692,0.15,0.85,100.0,100.0,0.01,0.11,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.15,0.85,100.0,100.0,0.01,0.11,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,1.0
693,0.83,0.17,100.0,100.0,0.28,0.11,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.83,0.17,100.0,100.0,0.28,0.11,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,1.0
694,1.0,0.0,100.0,100.0,0.12,0.0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,100.0,100.0,0.12,0.0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0.0
695,0.38,0.62,100.0,100.0,0.08,0.28,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.38,0.62,100.0,100.0,0.08,0.28,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,1.0
696,0.95,0.05,5.5,5.5,0.47,0.05,11,11,0.38,0.62,65.0,65.0,0.08,0.28,130,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,11.0,130.0,0.47,0.28,11,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0.0
697,0.95,0.05,24.0,24.0,0.47,0.05,48,48,1.0,0.0,2.0,2.0,0.12,0.0,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.05,48.0,48.0,0.47,0.05,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0.0
698,0.1,0.9,2.5,2.5,0.03,0.45,10,10,0.83,0.17,31.5,31.5,0.28,0.11,126,126,0.83,0.17,0.25,0.25,0.28,0.11,1,1,0.1,0.9,0.25,0.25,0.03,0.45,1,1,0.83,0.9,1.0,1.0,0.28,0.45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0.0
699,0.1,0.9,2.5,2.5,0.03,0.45,10,10,0.83,0.17,31.5,31.5,0.28,0.11,126,126,0.83,0.17,0.25,0.25,0.28,0.11,1,1,0.1,0.9,0.25,0.25,0.03,0.45,1,1,0.83,0.9,126.0,10.0,0.28,0.45,126,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0.0
700,0.1,0.9,25.0,25.0,0.03,0.45,50,50,0.83,0.17,2.0,2.0,0.28,0.11,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.83,0.9,4.0,50.0,0.28,0.45,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0.0
701,0.95,0.05,5.5,5.5,0.47,0.05,11,11,0.38,0.62,65.0,65.0,0.08,0.28,130,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,11.0,130.0,0.47,0.28,11,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0.0
702,0.95,0.05,24.0,24.0,0.47,0.05,48,48,0.15,0.85,2.0,2.0,0.01,0.11,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.85,48.0,4.0,0.47,0.11,48,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0.0
703,0.1,0.9,25.0,25.0,0.03,0.45,50,50,0.83,0.17,2.0,2.0,0.28,0.11,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.83,0.9,4.0,50.0,0.28,0.45,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0.0
704,0.38,0.62,100.0,100.0,0.08,0.28,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.38,0.62,100.0,100.0,0.08,0.28,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0.0
705,0.15,0.85,100.0,100.0,0.01,0.11,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.15,0.85,100.0,100.0,0.01,0.11,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,1.0
706,0.83,0.17,100.0,100.0,0.28,0.11,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.83,0.17,100.0,100.0,0.28,0.11,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0.0
707,1.0,0.0,100.0,100.0,0.12,0.0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,100.0,100.0,0.12,0.0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0.0
708,0.95,0.05,24.0,24.0,0.47,0.05,48,48,1.0,0.0,2.0,2.0,0.12,0.0,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.05,48.0,48.0,0.47,0.05,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0.0
709,0.1,0.9,2.5,2.5,0.03,0.45,10,10,0.83,0.17,31.5,31.5,0.28,0.11,126,126,0.83,0.17,0.25,0.25,0.28,0.11,1,1,0.1,0.9,0.25,0.25,0.03,0.45,1,1,0.83,0.9,1.0,1.0,0.28,0.45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0.0
710,0.1,0.9,25.0,25.0,0.03,0.45,50,50,0.83,0.17,2.0,2.0,0.28,0.11,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.83,0.9,4.0,50.0,0.28,0.45,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,1.0
711,0.95,0.05,24.0,24.0,0.47,0.05,48,48,0.15,0.85,2.0,2.0,0.01,0.11,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.85,48.0,4.0,0.47,0.11,48,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0.0
712,0.1,0.9,25.0,25.0,0.03,0.45,50,50,0.83,0.17,2.0,2.0,0.28,0.11,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.83,0.9,4.0,50.0,0.28,0.45,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,1.0
713,0.95,0.05,5.5,5.5,0.47,0.05,11,11,0.38,0.62,65.0,65.0,0.08,0.28,130,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,11.0,130.0,0.47,0.28,11,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,1.0
714,0.95,0.05,5.5,5.5,0.47,0.05,11,11,0.38,0.62,65.0,65.0,0.08,0.28,130,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,11.0,130.0,0.47,0.28,11,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,1.0
715,0.1,0.9,2.5,2.5,0.03,0.45,10,10,0.83,0.17,31.5,31.5,0.28,0.11,126,126,0.83,0.17,0.25,0.25,0.28,0.11,1,1,0.1,0.9,0.25,0.25,0.03,0.45,1,1,0.83,0.9,126.0,10.0,0.28,0.45,126,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0.0
716,0.83,0.17,100.0,100.0,0.28,0.11,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.83,0.17,100.0,100.0,0.28,0.11,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0.0
717,0.38,0.62,100.0,100.0,0.08,0.28,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.38,0.62,100.0,100.0,0.08,0.28,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,1.0
718,1.0,0.0,100.0,100.0,0.12,0.0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,100.0,100.0,0.12,0.0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0.0
719,0.15,0.85,100.0,100.0,0.01,0.11,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.15,0.85,100.0,100.0,0.01,0.11,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,1.0
720,0.1,0.9,25.0,25.0,0.03,0.45,50,50,0.83,0.17,2.0,2.0,0.28,0.11,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.83,0.9,4.0,50.0,0.28,0.45,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1.0
721,0.95,0.05,24.0,24.0,0.47,0.05,48,48,0.15,0.85,2.0,2.0,0.01,0.11,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.85,48.0,4.0,0.47,0.11,48,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0.0
722,0.1,0.9,2.5,2.5,0.03,0.45,10,10,0.83,0.17,31.5,31.5,0.28,0.11,126,126,0.83,0.17,0.25,0.25,0.28,0.11,1,1,0.1,0.9,0.25,0.25,0.03,0.45,1,1,0.83,0.9,1.0,1.0,0.28,0.45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0.0
723,0.95,0.05,5.5,5.5,0.47,0.05,11,11,0.38,0.62,65.0,65.0,0.08,0.28,130,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,11.0,130.0,0.47,0.28,11,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1.0
724,0.1,0.9,25.0,25.0,0.03,0.45,50,50,0.83,0.17,2.0,2.0,0.28,0.11,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.83,0.9,4.0,50.0,0.28,0.45,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1.0
725,0.95,0.05,5.5,5.5,0.47,0.05,11,11,0.38,0.62,65.0,65.0,0.08,0.28,130,130,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.95,0.62,11.0,130.0,0.47,0.28,11,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1.0
726,0.1,0.9,2.5,2.5,0.03,0.45,10,10,0.83,0.17,31.5,31.5,0.28,0.11,126,126,0.83,0.17,0.25,0.25,0.28,0.11,1,1,0.1,0.9,0.25,0.25,0.03,0.45,1,1,0.83,0.9,126.0,10.0,0.28,0.45,126,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0.0
