"X","sub","pr_raw","bias_highbaserate","pre_map_change","post_map_change","rt_planning_pr","median_RT_actionselection","trial_num","planning_q","PR_individual_answers","experiment","log_rt_planning","PR"
609,"5Christopher_study5_pr_2_2023-06-22_15h57.34.532.csv",0.25,0.5,1,1,2.3268,0.2839,1,1,0,2,2.103627149,-1.28654424324277
610,"5Christopher_study5_pr_2_2023-06-22_15h57.34.532.csv",0.25,0.5,1,1,0.7174,0.2839,3,3,1,2,0.927011502,-1.28654424324277
611,"5Christopher_study5_pr_2_2023-06-22_15h57.34.532.csv",0.25,0.5,1,1,0.3839,0.2839,4,0,0,2,0.301760039,-1.28654424324277
612,"5Christopher_study5_pr_2_2023-06-22_15h57.34.532.csv",0.25,0.5,1,1,0.8172,0.2839,8,2,0,2,1.057261799,-1.28654424324277
613,"5study5_pr_2_2023-06-22_15h20.22.686.csv",0.5,0.5,1,0,0.9861,0.7169,2,1,0,2,0.318821408,-0.353938839889073
614,"5study5_pr_2_2023-06-22_15h20.22.686.csv",0.5,0.5,1,0,0.5548,0.7169,4,2,0,2,-0.256328672,-0.353938839889073
616,"5study5_pr_2_2023-06-22_15h20.22.686.csv",0.5,0.5,1,0,0.3675,0.7169,5,0,1,2,-0.668213042,-0.353938839889073
617,"5study5_pr_2_2023-06-22_15h20.22.686.csv",0.5,0.5,1,0,0.5693,0.7169,6,3,1,2,-0.230528825,-0.353938839889073
618,"5d50692435e3af0001f05a15_study5_pr_2_2023-06-22_15h35.19.151.csv",0.5,0.5,1,0.25,3.7069,0.3671,3,1,1,2,2.312316936,-0.353938839889073
619,"5d50692435e3af0001f05a15_study5_pr_2_2023-06-22_15h35.19.151.csv",0.5,0.5,1,0.25,1.176,0.3671,4,3,0,2,1.164239838,-0.353938839889073
620,"5d50692435e3af0001f05a15_study5_pr_2_2023-06-22_15h35.19.151.csv",0.5,0.5,1,0.25,3.3697,0.3671,6,0,1,2,2.216944708,-0.353938839889073
621,"5d50692435e3af0001f05a15_study5_pr_2_2023-06-22_15h35.19.151.csv",0.5,0.5,1,0.25,0.7393,0.3671,7,2,0,2,0.700069502,-0.353938839889073
622,"5study5_pr_2_2023-06-22_15h22.55.415.csv",0.666666667,0.5,1,0,7.7187,0.4637,1,0,0,2,2.812163444,0.267798096923532
623,"5study5_pr_2_2023-06-22_15h22.55.415.csv",0.666666667,0.5,1,0,1.2721,0.4637,6,2,1,2,1.009186566,0.267798096923532
624,"5study5_pr_2_2023-06-22_15h22.55.415.csv",0.666666667,0.5,1,0,0.336,0.4637,8,1,1,2,-0.322126631,0.267798096923532
625,"5Louise_study5_pr_2_2023-06-22_15h52.12.465.csv",0.5,0.5,1,1,1.273,0.88,3,2,0,2,0.369209691,-0.353938839889073
626,"5Louise_study5_pr_2_2023-06-22_15h52.12.465.csv",0.5,0.5,1,1,1.167,0.88,4,0,0,2,0.282269725,-0.353938839889073
627,"5Louise_study5_pr_2_2023-06-22_15h52.12.465.csv",0.5,0.5,1,1,1.776,0.88,5,1,1,2,0.702197016,-0.353938839889073
628,"5Louise_study5_pr_2_2023-06-22_15h52.12.465.csv",0.5,0.5,1,1,0.416,0.88,7,3,1,2,-0.749236647,-0.353938839889073
629,"6165d04961f94aba783d4529_study5_pr_2_2023-06-22_15h47.52.110.csv",0.5,0.25,0.75,0.25,1.1002,0.3872,2,3,0,2,1.044305905,-0.353938839889073
630,"6165d04961f94aba783d4529_study5_pr_2_2023-06-22_15h47.52.110.csv",0.5,0.25,0.75,0.25,0.7335,0.3872,3,0,1,2,0.638886242,-0.353938839889073
631,"6165d04961f94aba783d4529_study5_pr_2_2023-06-22_15h47.52.110.csv",0.5,0.25,0.75,0.25,1.2831,0.3872,4,2,0,2,1.198092948,-0.353938839889073
632,"6165d04961f94aba783d4529_study5_pr_2_2023-06-22_15h47.52.110.csv",0.5,0.25,0.75,0.25,0.1845,0.3872,7,1,1,2,-0.741291892,-0.353938839889073
633,"5study5_pr_2_2023-06-22_15h02.30.869.csv",0.5,0.5,1,1,3.869,0.3865,1,0,1,2,2.303619487,-0.353938839889073
634,"5study5_pr_2_2023-06-22_15h02.30.869.csv",0.5,0.5,1,1,0.919,0.3865,4,3,0,2,0.866154254,-0.353938839889073
635,"5study5_pr_2_2023-06-22_15h02.30.869.csv",0.5,0.5,1,1,1.535,0.3865,7,1,1,2,1.379153792,-0.353938839889073
636,"5study5_pr_2_2023-06-22_15h02.30.869.csv",0.5,0.5,1,1,1.049,0.3865,8,2,0,2,0.99846074,-0.353938839889073
637,"5study5_pr_2_2023-06-22_14h47.09.045.csv",0.5,0.5,0.75,0,2.88,0.816,5,1,1,2,1.261131218,-0.353938839889073
638,"5study5_pr_2_2023-06-22_14h47.09.045.csv",0.5,0.5,0.75,0,1.587,0.816,6,2,1,2,0.665186366,-0.353938839889073
639,"5study5_pr_2_2023-06-22_14h47.09.045.csv",0.5,0.5,0.75,0,3.307,0.816,7,3,0,2,1.399382358,-0.353938839889073
640,"5study5_pr_2_2023-06-22_14h47.09.045.csv",0.5,0.5,0.75,0,1.162,0.816,8,0,0,2,0.353483582,-0.353938839889073
641,"5study5_pr_2_2023-06-22_16h07.15.377.csv",0.5,0.5,1,1,2.3933,0.32925,1,1,0,2,1.983611105,-0.353938839889073
642,"5study5_pr_2_2023-06-22_16h07.15.377.csv",0.5,0.5,1,1,0.5588,0.32925,2,2,1,2,0.528974287,-0.353938839889073
643,"5study5_pr_2_2023-06-22_16h07.15.377.csv",0.5,0.5,1,1,1.0012,0.32925,3,3,1,2,1.112137219,-0.353938839889073
644,"5study5_pr_2_2023-06-22_16h07.15.377.csv",0.5,0.5,1,1,0.6667,0.32925,4,0,0,2,0.705522829,-0.353938839889073
645,"5study5_pr_2_2023-06-22_15h59.38.336.csv",1,0.5,1,0.5,3.4267,0.3009,3,3,1,2,2.432574994,1.51127196681832
646,"5study5_pr_2_2023-06-22_15h59.38.336.csv",1,0.5,1,0.5,2.4113,0.3009,5,1,1,2,2.081143317,1.51127196681832
647,"5study5_pr_2_2023-06-22_15h59.38.336.csv",1,0.5,1,0.5,3.0078,0.3009,7,0,1,2,2.30218621,1.51127196681832
648,"5study5_pr_2_2023-06-22_15h59.38.336.csv",1,0.5,1,0.5,1.9559,0.3009,8,2,1,2,1.871827741,1.51127196681832
649,"5study5_pr_2_2023-06-22_15h56.28.021.csv",0.5,0.5,1,1,1.4932,0.483,1,0,1,2,1.128660093,-0.353938839889073
650,"5study5_pr_2_2023-06-22_15h56.28.021.csv",0.5,0.5,1,1,0.9576,0.483,3,2,0,2,0.684413501,-0.353938839889073
651,"5study5_pr_2_2023-06-22_15h56.28.021.csv",0.5,0.5,1,1,0.7502,0.483,4,1,1,2,0.440323184,-0.353938839889073
652,"5study5_pr_2_2023-06-22_15h56.28.021.csv",0.5,0.5,1,1,0.2834,0.483,8,3,0,2,-0.533157326,-0.353938839889073
653,"5e7fa0e918b10804bb87eb63_study5_pr_2_2023-06-22_19h28.25.859.csv",0.5,0.5,1,1,3.7383,0.6011,1,1,1,2,1.827624932,-0.353938839889073
654,"5e7fa0e918b10804bb87eb63_study5_pr_2_2023-06-22_19h28.25.859.csv",0.5,0.5,1,1,1.1202,0.6011,2,3,0,2,0.62250121,-0.353938839889073
655,"5e7fa0e918b10804bb87eb63_study5_pr_2_2023-06-22_19h28.25.859.csv",0.5,0.5,1,1,0.4572,0.6011,5,0,1,2,-0.273640378,-0.353938839889073
656,"5e7fa0e918b10804bb87eb63_study5_pr_2_2023-06-22_19h28.25.859.csv",0.5,0.5,1,1,0.5528,0.6011,7,2,0,2,-0.083765038,-0.353938839889073
657,"5ef08aa7177a735c78ffbf40_study5_pr_2_2023-06-22_15h41.45.288.csv",0.666666667,0.333333333,0.5,0.25,1.2342,0.5847,3,2,1,2,0.747079371,0.267798096923532
658,"5ef08aa7177a735c78ffbf40_study5_pr_2_2023-06-22_15h41.45.288.csv",0.666666667,0.333333333,0.5,0.25,6.7002,0.5847,4,0,1,2,2.43879376,0.267798096923532
659,"61141c855eb58d6a4e3d8d5b_study5_pr_2_2023-06-22_16h12.37.290.csv",0.5,0.5,1,0.75,5.722,0.6175,1,1,0,2,2.226394605,-0.353938839889073
660,"61141c855eb58d6a4e3d8d5b_study5_pr_2_2023-06-22_16h12.37.290.csv",0.5,0.5,1,0.75,0.052,0.6175,5,0,1,2,-2.47443535,-0.353938839889073
661,"61141c855eb58d6a4e3d8d5b_study5_pr_2_2023-06-22_16h12.37.290.csv",0.5,0.5,1,0.75,0.085,0.6175,6,3,1,2,-1.983027812,-0.353938839889073
662,"61141c855eb58d6a4e3d8d5b_study5_pr_2_2023-06-22_16h12.37.290.csv",0.5,0.5,1,0.75,0.054,0.6175,8,2,0,2,-2.436695022,-0.353938839889073
663,"5study5_pr_2_2023-06-22_15h09.55.214.csv",0.5,0.5,1,0.5,0.554,0.384,2,2,1,2,0.366522134,-0.353938839889073
664,"5study5_pr_2_2023-06-22_15h09.55.214.csv",0.5,0.5,1,0.5,1.711,0.384,6,1,0,2,1.494190721,-0.353938839889073
665,"5study5_pr_2_2023-06-22_15h09.55.214.csv",0.5,0.5,1,0.5,0.775,0.384,7,3,1,2,0.702220477,-0.353938839889073
666,"5study5_pr_2_2023-06-22_15h09.55.214.csv",0.5,0.5,1,0.5,0.706,0.384,8,0,0,2,0.608972685,-0.353938839889073
667,"609c6cc79875c8f0ba5d2242_study5_pr_2_2023-06-22_15h20.19.865.csv",1,1,0.5,0.25,1.521,0.834,5,3,1,2,0.60088989,1.51127196681832
668,"609c6cc79875c8f0ba5d2242_study5_pr_2_2023-06-22_15h20.19.865.csv",1,1,0.5,0.25,0.368,0.834,8,0,1,2,-0.818150464,1.51127196681832
669,"5fac2995bbe58415e0ac6a1e_study5_pr_2_2023-06-22_15h51.02.726.csv",0.5,0.75,0.75,1,0.9497,0.2218,1,0,1,2,1.45437007,-0.353938839889073
670,"5fac2995bbe58415e0ac6a1e_study5_pr_2_2023-06-22_15h51.02.726.csv",0.5,0.75,0.75,1,0.9703,0.2218,2,1,0,2,1.475829227,-0.353938839889073
671,"5fac2995bbe58415e0ac6a1e_study5_pr_2_2023-06-22_15h51.02.726.csv",0.5,0.75,0.75,1,0.6387,0.2218,4,2,0,2,1.057658786,-0.353938839889073
672,"5fac2995bbe58415e0ac6a1e_study5_pr_2_2023-06-22_15h51.02.726.csv",0.5,0.75,0.75,1,0.1535,0.2218,5,3,1,2,-0.368075508,-0.353938839889073
673,"5d3e3541fd9694001a2d1789_study5_pr_2_2023-06-22_15h59.57.837.csv",0.75,0.5,1,0,1.5244,0.7838,2,2,1,2,0.665202283,0.578666563464624
674,"5d3e3541fd9694001a2d1789_study5_pr_2_2023-06-22_15h59.57.837.csv",0.75,0.5,1,0,1.1966,0.7838,3,1,1,2,0.423085595,0.578666563464624
675,"5d3e3541fd9694001a2d1789_study5_pr_2_2023-06-22_15h59.57.837.csv",0.75,0.5,1,0,0.9882,0.7838,5,0,1,2,0.231731221,0.578666563464624
676,"5d3e3541fd9694001a2d1789_study5_pr_2_2023-06-22_15h59.57.837.csv",0.75,0.5,1,0,0.7798,0.7838,6,3,0,2,-0.005116409,0.578666563464624
677,"5d3dd59e791fe2001673f587_study5_pr_2_2023-06-22_14h57.48.500.csv",0.5,0.5,0.75,0,2.1831,0.82355,3,3,1,2,0.9748769,-0.353938839889073
678,"5d3dd59e791fe2001673f587_study5_pr_2_2023-06-22_14h57.48.500.csv",0.5,0.5,0.75,0,6.2868,0.82355,4,0,1,2,2.032583212,-0.353938839889073
679,"5d3dd59e791fe2001673f587_study5_pr_2_2023-06-22_14h57.48.500.csv",0.5,0.5,0.75,0,1.3353,0.82355,5,1,0,2,0.483287,-0.353938839889073
680,"5d3dd59e791fe2001673f587_study5_pr_2_2023-06-22_14h57.48.500.csv",0.5,0.5,0.75,0,1.1673,0.82355,7,2,0,2,0.348824404,-0.353938839889073
681,"641358a332a1837ff26bb10e_study5_pr_2_2023-06-22_15h35.56.326.csv",0.75,0.75,0.75,0,2.7612,0.65115,2,2,0,2,1.444680616,0.578666563464624
682,"641358a332a1837ff26bb10e_study5_pr_2_2023-06-22_15h35.56.326.csv",0.75,0.75,0.75,0,0.6399,0.65115,3,1,1,2,-0.017428116,0.578666563464624
683,"641358a332a1837ff26bb10e_study5_pr_2_2023-06-22_15h35.56.326.csv",0.75,0.75,0.75,0,5.805,0.65115,5,3,1,2,2.187734864,0.578666563464624
684,"641358a332a1837ff26bb10e_study5_pr_2_2023-06-22_15h35.56.326.csv",0.75,0.75,0.75,0,1.9062,0.65115,7,0,1,2,1.07412698,0.578666563464624
685,"5study5_pr_2_2023-06-22_16h13.32.277.csv",1,1,0.5,0.5,0.4014,0.33315,6,1,1,2,0.186365597,1.51127196681832
686,"5bbd2bdcf7358a000171636f_study5_pr_2_2023-06-22_21h20.27.939.csv",0.5,0.5,1,0.5,7.2348,0.7342,1,2,1,2,2.287876524,-0.353938839889073
687,"5bbd2bdcf7358a000171636f_study5_pr_2_2023-06-22_21h20.27.939.csv",0.5,0.5,1,0.5,2.0925,0.7342,2,3,0,2,1.047333331,-0.353938839889073
688,"5bbd2bdcf7358a000171636f_study5_pr_2_2023-06-22_21h20.27.939.csv",0.5,0.5,1,0.5,1.7641,0.7342,5,0,0,2,0.876614453,-0.353938839889073
689,"5bbd2bdcf7358a000171636f_study5_pr_2_2023-06-22_21h20.27.939.csv",0.5,0.5,1,0.5,0.4091,0.7342,7,1,1,2,-0.584821846,-0.353938839889073
690,"5study5_pr_2_2023-06-22_18h01.12.879.csv",0.75,0.5,1,1,3.1276,0.49865,1,2,1,2,1.836116769,0.578666563464624
691,"5study5_pr_2_2023-06-22_18h01.12.879.csv",0.75,0.5,1,1,2.059,0.49865,3,1,1,2,1.41807126,0.578666563464624
692,"5study5_pr_2_2023-06-22_18h01.12.879.csv",0.75,0.5,1,1,1.0019,0.49865,5,0,1,2,0.697749029,0.578666563464624
693,"5study5_pr_2_2023-06-22_18h01.12.879.csv",0.75,0.5,1,1,0.9716,0.49865,7,3,0,2,0.66703975,0.578666563464624
694,"5ea96886ef7ece0604eee527_study5_pr_2_2023-06-22_18h53.00.866.csv",0.75,0.5,1,0.5,0.3388,0.4742,4,0,1,2,-0.336219211,0.578666563464624
695,"5ea96886ef7ece0604eee527_study5_pr_2_2023-06-22_18h53.00.866.csv",0.75,0.5,1,0.5,0.3025,0.4742,5,2,1,2,-0.449547896,0.578666563464624
696,"5ea96886ef7ece0604eee527_study5_pr_2_2023-06-22_18h53.00.866.csv",0.75,0.5,1,0.5,0.2344,0.4742,7,1,1,2,-0.704600116,0.578666563464624
697,"5ea96886ef7ece0604eee527_study5_pr_2_2023-06-22_18h53.00.866.csv",0.75,0.5,1,0.5,1.3059,0.4742,8,3,0,2,1.013018564,0.578666563464624
698,"5study5_pr_2_2023-06-22_21h20.50.735.csv",1,0.25,0.75,0,8.7716,1.41685,4,2,1,2,1.823083132,1.51127196681832
699,"5study5_pr_2_2023-06-22_21h20.50.735.csv",1,0.25,0.75,0,2.2276,1.41685,8,1,1,2,0.452488675,1.51127196681832
700,"63ee09a8b6db0d49e7c72de4_study5_pr_2_2023-06-22_15h13.38.642.csv",0.5,0.5,1,0,0.5171,0.3808,2,2,1,2,0.305961976,-0.353938839889073
701,"63ee09a8b6db0d49e7c72de4_study5_pr_2_2023-06-22_15h13.38.642.csv",0.5,0.5,1,0,1.4336,0.3808,4,1,0,2,1.325669739,-0.353938839889073
702,"63ee09a8b6db0d49e7c72de4_study5_pr_2_2023-06-22_15h13.38.642.csv",0.5,0.5,1,0,0.4706,0.3808,6,0,1,2,0.211734173,-0.353938839889073
703,"63ee09a8b6db0d49e7c72de4_study5_pr_2_2023-06-22_15h13.38.642.csv",0.5,0.5,1,0,0.9019,0.3808,8,3,0,2,0.862229346,-0.353938839889073
704,"5db85ef927db78000dcd3d5c_study5_pr_2_2023-06-22_16h02.26.703.csv",0.5,0.5,1,1,0.5837,0.2575,3,3,0,2,0.818367432,-0.353938839889073
705,"5db85ef927db78000dcd3d5c_study5_pr_2_2023-06-22_16h02.26.703.csv",0.5,0.5,1,1,1.2525,0.2575,5,0,1,2,1.581877113,-0.353938839889073
706,"5db85ef927db78000dcd3d5c_study5_pr_2_2023-06-22_16h02.26.703.csv",0.5,0.5,1,1,0.5005,0.2575,6,1,1,2,0.664587879,-0.353938839889073
707,"5db85ef927db78000dcd3d5c_study5_pr_2_2023-06-22_16h02.26.703.csv",0.5,0.5,1,1,0.5531,0.2575,7,2,0,2,0.764519097,-0.353938839889073
708,"642da8d6414249fa3f227e4a_study5_pr_2_2023-06-22_15h02.32.243.csv",0.75,0.5,1,0,9.5433,0.5268,1,1,1,2,2.896773647,0.578666563464624
709,"642da8d6414249fa3f227e4a_study5_pr_2_2023-06-22_15h02.32.243.csv",0.75,0.5,1,0,1.3474,0.5268,2,0,1,2,0.939111119,0.578666563464624
710,"642da8d6414249fa3f227e4a_study5_pr_2_2023-06-22_15h02.32.243.csv",0.75,0.5,1,0,2.2346,0.5268,5,2,0,2,1.44499655,0.578666563464624
711,"642da8d6414249fa3f227e4a_study5_pr_2_2023-06-22_15h02.32.243.csv",0.75,0.5,1,0,1.6036,0.5268,8,3,1,2,1.113185411,0.578666563464624
712,"5study5_pr_2_2023-06-20_09h34.55.945.csv",0.5,0.75,0.75,1,1.2599,0.4403,2,3,0,2,1.051331319,-0.353938839889073
713,"5study5_pr_2_2023-06-20_09h34.55.945.csv",0.5,0.75,0.75,1,0.9945,0.4403,4,5,1,2,0.814783786,-0.353938839889073
714,"5study5_pr_2_2023-06-20_09h34.55.945.csv",0.5,0.75,0.75,1,1.7867,0.4403,9,1,1,2,1.400669309,-0.353938839889073
748,"5PARTICIPANT_study3_2022-12-08_14h47.51.313.csv",0.666666667,-2.441435368,1,0,0.8186,1.0542,0.103834391,9,0,3,-0.2529419,0.267798096923532
749,"5PARTICIPANT_study3_2022-12-08_14h47.51.313.csv",0.666666667,-2.441435368,1,0,0.9341,1.0542,1.103834391,2,1,3,-0.120953966,0.267798096923532
750,"5PARTICIPANT_study3_2022-12-08_14h47.51.313.csv",0.666666667,-2.441435368,1,0,0.8844,1.0542,2.103834391,0,1,3,-0.175628015,0.267798096923532
751,"5PARTICIPANT_study3_2022-12-08_14h47.51.313.csv",0.666666667,-2.441435368,1,0,1.1168,1.0542,4.103834391,3,1,3,0.057685268,0.267798096923532
752,"5PARTICIPANT_study3_2022-12-08_14h47.51.313.csv",0.666666667,-2.441435368,1,0,1.2117,1.0542,5.103834391,6,1,3,0.139242147,0.267798096923532
753,"5PARTICIPANT_study3_2022-12-08_14h47.51.313.csv",0.666666667,-2.441435368,1,0,1.1168,1.0542,7.103834391,1,0,3,0.057685268,0.267798096923532
754,"587d4ed4e4404c0001c9d1b9_study3_2022-12-08_15h02.54.969.csv",1,-2.441435368,1,0,1.7554,0.91215,-0.896165609,4,1,3,0.65464758,1.51127196681832
755,"587d4ed4e4404c0001c9d1b9_study3_2022-12-08_15h02.54.969.csv",1,-2.441435368,1,0,0.4767,0.91215,0.103834391,0,1,3,-0.648917088,1.51127196681832
756,"587d4ed4e4404c0001c9d1b9_study3_2022-12-08_15h02.54.969.csv",1,-2.441435368,1,0,0.7004,0.91215,3.103834391,8,1,3,-0.26415285,1.51127196681832
757,"587d4ed4e4404c0001c9d1b9_study3_2022-12-08_15h02.54.969.csv",1,-2.441435368,1,0,1.7608,0.91215,4.103834391,9,1,3,0.65771908,1.51127196681832
758,"587d4ed4e4404c0001c9d1b9_study3_2022-12-08_15h02.54.969.csv",1,-2.441435368,1,0,0.7115,0.91215,6.103834391,2,1,3,-0.248429033,1.51127196681832
759,"587d4ed4e4404c0001c9d1b9_study3_2022-12-08_15h02.54.969.csv",1,-2.441435368,1,0,0.8725,0.91215,7.103834391,1,1,3,-0.044441796,1.51127196681832
760,"5d430fdf871f1700017b2a81_study3_2022-12-08_09h13.48.176.csv",0.166666667,-2.441435368,1,0,1.9935,1.2194,-0.896165609,5,0,3,0.491532953,-1.59741270978386
761,"5d430fdf871f1700017b2a81_study3_2022-12-08_09h13.48.176.csv",0.166666667,-2.441435368,1,0,1.5394,1.2194,0.103834391,1,0,3,0.233033796,-1.59741270978386
762,"5d430fdf871f1700017b2a81_study3_2022-12-08_09h13.48.176.csv",0.166666667,-2.441435368,1,0,2.1478,1.2194,4.103834391,9,0,3,0.566085128,-1.59741270978386
763,"5d430fdf871f1700017b2a81_study3_2022-12-08_09h13.48.176.csv",0.166666667,-2.441435368,1,0,2.551,1.2194,6.103834391,8,1,3,0.738126505,-1.59741270978386
764,"5d430fdf871f1700017b2a81_study3_2022-12-08_09h13.48.176.csv",0.166666667,-2.441435368,1,0,1.2641,1.2194,7.103834391,7,0,3,0.036001472,-1.59741270978386
765,"5d430fdf871f1700017b2a81_study3_2022-12-08_09h13.48.176.csv",0.166666667,-2.441435368,1,0,2.634,1.2194,8.103834391,2,0,3,0.770144669,-1.59741270978386
766,"6116f7d468a5db3c416d5f00_study3_2022-12-08_10h26.40.788.csv",0,-2.941435368,0.5,0.75,2.7354,1.47275,1.103834391,7,0,3,0.619146276,-2.21914964659647
767,"6116f7d468a5db3c416d5f00_study3_2022-12-08_10h26.40.788.csv",0,-2.941435368,0.5,0.75,2.5527,1.47275,4.103834391,6,0,3,0.550020221,-2.21914964659647
768,"6116f7d468a5db3c416d5f00_study3_2022-12-08_10h26.40.788.csv",0,-2.941435368,0.5,0.75,1.4291,1.47275,5.103834391,1,0,3,-0.030086526,-2.21914964659647
769,"6116f7d468a5db3c416d5f00_study3_2022-12-08_10h26.40.788.csv",0,-2.941435368,0.5,0.75,2.4062,1.47275,6.103834391,9,0,3,0.490917338,-2.21914964659647
770,"6116f7d468a5db3c416d5f00_study3_2022-12-08_10h26.40.788.csv",0,-2.941435368,0.5,0.75,3.5367,1.47275,7.103834391,8,0,3,0.876062688,-2.21914964659647
771,"6116f7d468a5db3c416d5f00_study3_2022-12-08_10h26.40.788.csv",0,-2.941435368,0.5,0.75,1.9249,1.47275,8.103834391,3,0,3,0.267742617,-2.21914964659647
772,"5PARTICIPANT_study3_2022-12-08_09h37.49.224.csv",1,-2.691435368,0.25,0.25,0.7927,0.9573,0.103834391,9,1,3,-0.188671982,1.51127196681832
773,"5PARTICIPANT_study3_2022-12-08_09h37.49.224.csv",1,-2.691435368,0.25,0.25,1.1909,0.9573,1.103834391,0,1,3,0.218347781,1.51127196681832
774,"5PARTICIPANT_study3_2022-12-08_09h37.49.224.csv",1,-2.691435368,0.25,0.25,0.8239,0.9573,2.103834391,1,1,3,-0.150067659,1.51127196681832
775,"5PARTICIPANT_study3_2022-12-08_09h37.49.224.csv",1,-2.691435368,0.25,0.25,0.6425,0.9573,4.103834391,3,1,3,-0.398750005,1.51127196681832
776,"5PARTICIPANT_study3_2022-12-08_09h37.49.224.csv",1,-2.691435368,0.25,0.25,0.8889,0.9573,5.103834391,7,1,3,-0.074132079,1.51127196681832
777,"5PARTICIPANT_study3_2022-12-08_09h37.49.224.csv",1,-2.691435368,0.25,0.25,0.9545,0.9573,6.103834391,4,1,3,-0.002929179,1.51127196681832
778,"5acc65f668b65b00018db322_study3_2022-12-08_16h55.23.348.csv",0.833333333,-2.441435368,1,1,14.67,0.8845,-0.896165609,0,1,3,2.808537358,0.889535030005716
779,"5acc65f668b65b00018db322_study3_2022-12-08_16h55.23.348.csv",0.833333333,-2.441435368,1,1,4.1266,0.8845,0.103834391,4,1,3,1.540186589,0.889535030005716
780,"5acc65f668b65b00018db322_study3_2022-12-08_16h55.23.348.csv",0.833333333,-2.441435368,1,1,0.8747,0.8845,1.103834391,1,1,3,-0.011141543,0.889535030005716
781,"5acc65f668b65b00018db322_study3_2022-12-08_16h55.23.348.csv",0.833333333,-2.441435368,1,1,1.1273,0.8845,2.103834391,5,1,3,0.242558158,0.889535030005716
782,"5acc65f668b65b00018db322_study3_2022-12-08_16h55.23.348.csv",0.833333333,-2.441435368,1,1,2.5338,0.8845,4.103834391,9,1,3,1.052452918,0.889535030005716
783,"5acc65f668b65b00018db322_study3_2022-12-08_16h55.23.348.csv",0.833333333,-2.441435368,1,1,0.9756,0.8845,5.103834391,3,0,3,0.098030153,0.889535030005716
784,"5PARTICIPANT_study3_2022-12-08_10h22.01.344.csv",1,-2.441435368,1,1,1.675,1.1135,-0.896165609,0,1,3,0.408304958,1.51127196681832
785,"5PARTICIPANT_study3_2022-12-08_10h22.01.344.csv",1,-2.441435368,1,1,1.254,1.1135,0.103834391,3,1,3,0.118830234,1.51127196681832
786,"5PARTICIPANT_study3_2022-12-08_10h22.01.344.csv",1,-2.441435368,1,1,0.991,1.1135,3.103834391,8,1,3,-0.116548952,1.51127196681832
787,"5PARTICIPANT_study3_2022-12-08_10h22.01.344.csv",1,-2.441435368,1,1,1.375,1.1135,4.103834391,9,1,3,0.210945523,1.51127196681832
788,"5PARTICIPANT_study3_2022-12-08_10h22.01.344.csv",1,-2.441435368,1,1,0.984,1.1135,6.103834391,1,1,3,-0.12363759,1.51127196681832
789,"5PARTICIPANT_study3_2022-12-08_10h22.01.344.csv",1,-2.441435368,1,1,1.207,1.1135,8.103834391,5,1,3,0.080629734,1.51127196681832
790,"5d4ce3e7ffbcf800179d56cd_study3_2022-12-08_08h22.14.031.csv",0.833333333,-2.441435368,1,0.5,3.3836,1.12055,-0.896165609,4,0,3,1.105120595,0.889535030005716
791,"5d4ce3e7ffbcf800179d56cd_study3_2022-12-08_08h22.14.031.csv",0.833333333,-2.441435368,1,0.5,4.6047,1.12055,0.103834391,2,1,3,1.413257885,0.889535030005716
792,"5d4ce3e7ffbcf800179d56cd_study3_2022-12-08_08h22.14.031.csv",0.833333333,-2.441435368,1,0.5,0.8511,1.12055,1.103834391,5,1,3,-0.275045285,0.889535030005716
793,"5d4ce3e7ffbcf800179d56cd_study3_2022-12-08_08h22.14.031.csv",0.833333333,-2.441435368,1,0.5,2.4015,1.12055,5.103834391,8,1,3,0.762273906,0.889535030005716
794,"5d4ce3e7ffbcf800179d56cd_study3_2022-12-08_08h22.14.031.csv",0.833333333,-2.441435368,1,0.5,1.5878,1.12055,6.103834391,7,1,3,0.348529774,0.889535030005716
795,"5d4ce3e7ffbcf800179d56cd_study3_2022-12-08_08h22.14.031.csv",0.833333333,-2.441435368,1,0.5,0.8334,1.12055,8.103834391,9,1,3,-0.296061196,0.889535030005716
796,"5PARTICIPANT_study3_2022-12-08_14h49.19.560.csv",0.666666667,-2.691435368,0.75,0.75,3.6242,0.9028,-0.896165609,4,1,3,1.389887808,0.267798096923532
797,"5PARTICIPANT_study3_2022-12-08_14h49.19.560.csv",0.666666667,-2.691435368,0.75,0.75,2.6727,0.9028,0.103834391,2,0,3,1.085343431,0.267798096923532
798,"5PARTICIPANT_study3_2022-12-08_14h49.19.560.csv",0.666666667,-2.691435368,0.75,0.75,1.3041,0.9028,3.103834391,9,0,3,0.367767382,0.267798096923532
799,"5PARTICIPANT_study3_2022-12-08_14h49.19.560.csv",0.666666667,-2.691435368,0.75,0.75,0.9027,0.9028,4.103834391,8,1,3,-0.000110773,0.267798096923532
800,"5PARTICIPANT_study3_2022-12-08_14h49.19.560.csv",0.666666667,-2.691435368,0.75,0.75,0.7186,0.9028,5.103834391,3,1,3,-0.22819617,0.267798096923532
801,"5PARTICIPANT_study3_2022-12-08_14h49.19.560.csv",0.666666667,-2.691435368,0.75,0.75,0.9509,0.9028,6.103834391,1,1,3,0.05190786,0.267798096923532
802,"6098ad15adcdf37d6ac9557e_study3_2022-12-08_13h15.39.302.csv",1,-2.441435368,1,0,1.1826,0.8395,0.103834391,6,1,3,0.342664207,1.51127196681832
