,sub,PR Evidence,bias_highbaserate,pre_map_change,post_map_change,rt_planning_pr,median_RT_actionselection,trial_num,planning_q,PR_individual_answers,experiment,log_rt_planning,PR
406,63ea5f39871e9fdef021a53d_study6_2023-08-14_16h06.25.068.csv,0.333333333,-2.441435367804411,0.5,0.0,6.2381,0.81625,-0.8961656094626929,0,1,4,2.033710247227712,-1.8888101475157262
407,63ea5f39871e9fdef021a53d_study6_2023-08-14_16h06.25.068.csv,0.333333333,-2.441435367804411,0.5,0.0,1.3181,0.81625,2.1038343905373074,4,1,4,0.47922590412777927,-1.8888101475157262
408,63ea5f39871e9fdef021a53d_study6_2023-08-14_16h06.25.068.csv,0.333333333,-2.441435367804411,0.5,0.0,1.0519,0.81625,3.1038343905373074,5,0,4,0.2536326511545876,-1.8888101475157262
409,63ea5f39871e9fdef021a53d_study6_2023-08-14_16h06.25.068.csv,0.333333333,-2.441435367804411,0.5,0.0,0.7512,0.81625,5.103834390537307,3,0,4,-0.08304875269658772,-1.8888101475157262
410,63052f20afc39e87110eb83e_study6_2023-08-14_12h38.59.035.csv,0.666666667,-2.441435367804411,0.5,0.25,3.1166,1.0576,0.10383439053730714,4,1,4,1.0807404739140922,-1.5554768135157264
411,63052f20afc39e87110eb83e_study6_2023-08-14_12h38.59.035.csv,0.666666667,-2.441435367804411,0.5,0.25,4.5053,1.0576,1.1038343905373071,3,1,4,1.4492522914026285,-1.5554768135157264
412,63052f20afc39e87110eb83e_study6_2023-08-14_12h38.59.035.csv,0.666666667,-2.441435367804411,0.5,0.25,3.3876,1.0576,2.1038343905373074,2,1,4,1.164119515950022,-1.5554768135157264
413,63052f20afc39e87110eb83e_study6_2023-08-14_12h38.59.035.csv,0.666666667,-2.441435367804411,0.5,0.25,4.1811,1.0576,3.1038343905373074,0,1,4,1.3745721796961516,-1.5554768135157264
414,5b2bcfb51835660001cc6751_study6_2023-08-14_20h17.28.155.csv,0.333333333,-2.441435367804411,0.5,0.0,0.283,1.209,1.1038343905373071,4,0,4,-1.4521019529715553,-1.8888101475157262
415,5b2bcfb51835660001cc6751_study6_2023-08-14_20h17.28.155.csv,0.333333333,-2.441435367804411,0.5,0.0,1.218,1.209,2.1038343905373074,7,1,4,0.007416597655049619,-1.8888101475157262
416,5b2bcfb51835660001cc6751_study6_2023-08-14_20h17.28.155.csv,0.333333333,-2.441435367804411,0.5,0.0,1.605,1.209,4.103834390537307,2,0,4,0.28333018494932355,-1.8888101475157262
417,5b2bcfb51835660001cc6751_study6_2023-08-14_20h17.28.155.csv,0.333333333,-2.441435367804411,0.5,0.0,1.115,1.209,5.103834390537307,3,1,4,-0.08093916672057361,-1.8888101475157262
418,63a439dbbbc878947742d7f7_study6_2023-08-14_12h12.42.182.csv,0.166666667,-2.691435367804411,0.5,0.0,0.3357,0.7417,1.1038343905373071,5,0,4,-0.7927269447565232,-2.0554768135157264
419,63a439dbbbc878947742d7f7_study6_2023-08-14_12h12.42.182.csv,0.166666667,-2.691435367804411,0.5,0.0,0.3296,0.7417,3.1038343905373074,6,1,4,-0.8110650507071958,-2.0554768135157264
420,63a439dbbbc878947742d7f7_study6_2023-08-14_12h12.42.182.csv,0.166666667,-2.691435367804411,0.5,0.0,0.2849,0.7417,4.103834390537307,3,0,4,-0.9568066072386499,-2.0554768135157264
421,63a439dbbbc878947742d7f7_study6_2023-08-14_12h12.42.182.csv,0.166666667,-2.691435367804411,0.5,0.0,0.2605,0.7417,5.103834390537307,7,0,4,-1.046341987549091,-2.0554768135157264
422,63d69e4d6648b39324fdf0ad_study6_2023-08-17_20h13.24.744.csv,0.166666667,-2.191435367804411,0.25,0.0,2.268,0.7557,-0.8961656094626929,2,0,4,1.0990091928209684,-2.0554768135157264
423,63d69e4d6648b39324fdf0ad_study6_2023-08-17_20h13.24.744.csv,0.166666667,-2.191435367804411,0.25,0.0,0.718,0.7557,3.1038343905373074,4,1,4,-0.051174902978450156,-2.0554768135157264
424,63d69e4d6648b39324fdf0ad_study6_2023-08-17_20h13.24.744.csv,0.166666667,-2.191435367804411,0.25,0.0,1.1765,0.7557,5.103834390537307,6,0,4,0.442654736140743,-2.0554768135157264
425,63d69e4d6648b39324fdf0ad_study6_2023-08-17_20h13.24.744.csv,0.166666667,-2.191435367804411,0.25,0.0,1.1521,0.7557,6.103834390537307,7,0,4,0.4216971710173336,-2.0554768135157264
426,5beecf340431f3000193c926_study6_2023-08-14_15h13.42.422.csv,0.333333333,-2.441435367804411,0.5,0.0,1.887,0.8695,0.10383439053730714,4,0,4,0.7748252115742124,-1.8888101475157262
427,5beecf340431f3000193c926_study6_2023-08-14_15h13.42.422.csv,0.333333333,-2.441435367804411,0.5,0.0,1.001,0.8695,1.1038343905373071,3,1,4,0.14083644552088265,-1.8888101475157262
428,5beecf340431f3000193c926_study6_2023-08-14_15h13.42.422.csv,0.333333333,-2.441435367804411,0.5,0.0,0.933,0.8695,4.103834390537307,1,1,4,0.07048686705300604,-1.8888101475157262
429,5beecf340431f3000193c926_study6_2023-08-14_15h13.42.422.csv,0.333333333,-2.441435367804411,0.5,0.0,1.101,0.8695,6.103834390537307,5,0,4,0.2360558029283421,-1.8888101475157262
430,5study6_2023-08-14_17h34.42.363.csv,0.5,-2.441435367804411,0.5,0.25,1.9181,0.6328,-0.8961656094626929,1,0,4,1.1089359752741983,-1.7221434805157263
431,5study6_2023-08-14_17h34.42.363.csv,0.5,-2.441435367804411,0.5,0.25,0.6028,0.6328,0.10383439053730714,2,1,4,-0.04856894970110375,-1.7221434805157263
432,5study6_2023-08-14_17h34.42.363.csv,0.5,-2.441435367804411,0.5,0.25,0.1881,0.6328,1.1038343905373071,0,1,4,-1.2131806801464595,-1.7221434805157263
433,5study6_2023-08-14_17h34.42.363.csv,0.5,-2.441435367804411,0.5,0.25,0.5429,0.6328,5.103834390537307,4,1,4,-0.15322927554203866,-1.7221434805157263
434,5study6_2023-08-14_08h21.38.177.csv,0.5,-2.441435367804411,0.5,0.25,2.217,0.734,-0.8961656094626929,2,1,4,1.1054011810017959,-1.7221434805157263
435,5study6_2023-08-14_08h21.38.177.csv,0.5,-2.441435367804411,0.5,0.25,2.486,0.734,2.1038343905373074,4,1,4,1.2199212434561408,-1.7221434805157263
436,5study6_2023-08-14_08h21.38.177.csv,0.5,-2.441435367804411,0.5,0.25,2.882,0.734,4.103834390537307,7,1,4,1.3677307479449519,-1.7221434805157263
437,5study6_2023-08-14_08h21.38.177.csv,0.5,-2.441435367804411,0.5,0.25,1.152,0.734,5.103834390537307,3,0,4,0.45074581264132085,-1.7221434805157263
438,5Mir_study6_2023-08-14_13h13.21.451.csv,0.666666667,-2.691435367804411,0.5,0.25,4.8193,0.857,-0.8961656094626929,2,1,4,1.7269460496844602,-1.5554768135157264
439,5Mir_study6_2023-08-14_13h13.21.451.csv,0.666666667,-2.691435367804411,0.5,0.25,0.5755,0.857,0.10383439053730714,0,1,4,-0.39819869043584233,-1.5554768135157264
440,5Mir_study6_2023-08-14_13h13.21.451.csv,0.666666667,-2.691435367804411,0.5,0.25,0.9033,0.857,3.1038343905373074,4,1,4,0.05261680555801816,-1.5554768135157264
441,5Mir_study6_2023-08-14_13h13.21.451.csv,0.666666667,-2.691435367804411,0.5,0.25,0.7699,0.857,6.103834390537307,5,1,4,-0.1071772823137759,-1.5554768135157264
442,5study5_pr_2_2023-06-20_09h18.16.777.csv,0.5,-2.441435367804411,1.0,0.75,0.6703,0.3214,0.10383439053730714,1,0,2,0.7350389200604996,-1.7221434805157263
443,5study5_pr_2_2023-06-20_09h18.16.777.csv,0.5,-2.441435367804411,1.0,0.75,1.3054,0.3214,2.1038343905373074,4,1,2,1.4015783328977047,-1.7221434805157263
444,5study5_pr_2_2023-06-20_09h18.16.777.csv,0.5,-2.441435367804411,1.0,0.75,0.8632,0.3214,3.1038343905373074,5,0,2,0.9879599606405125,-1.7221434805157263
445,5study5_pr_2_2023-06-20_09h18.16.777.csv,0.5,-2.441435367804411,1.0,0.75,0.7721,0.3214,8.103834390537306,3,1,2,0.8764276220113579,-1.7221434805157263
446,61486056bf28edc17582494b_study5_pr_2_2023-06-22_14h49.19.950.csv,0.5,-2.441435367804411,1.0,1.0,4.7885,0.6016,-0.8961656094626929,2,0,2,2.074379716326044,-1.7221434805157263
447,61486056bf28edc17582494b_study5_pr_2_2023-06-22_14h49.19.950.csv,0.5,-2.441435367804411,1.0,1.0,1.4692,0.6016,0.10383439053730714,0,1,2,0.8928805413098821,-1.7221434805157263
448,61486056bf28edc17582494b_study5_pr_2_2023-06-22_14h49.19.950.csv,0.5,-2.441435367804411,1.0,1.0,6.6574,0.6016,1.1038343905373071,1,0,2,2.4038915242862475,-1.7221434805157263
449,61486056bf28edc17582494b_study5_pr_2_2023-06-22_14h49.19.950.csv,0.5,-2.441435367804411,1.0,1.0,0.5344,0.6016,4.103834390537307,3,1,2,-0.11844815041319419,-1.7221434805157263
450,5cf2ceada14d6b0019cfb019_study5_pr_2_2023-06-22_15h09.27.641.csv,0.25,-2.441435367804411,1.0,1.0,1.8096,0.5415,0.10383439053730714,2,0,2,1.2065180389208108,-1.9721434805157263
451,5cf2ceada14d6b0019cfb019_study5_pr_2_2023-06-22_15h09.27.641.csv,0.25,-2.441435367804411,1.0,1.0,0.5428,0.5415,1.1038343905373071,3,0,2,0.0023978615196686183,-1.9721434805157263
452,5cf2ceada14d6b0019cfb019_study5_pr_2_2023-06-22_15h09.27.641.csv,0.25,-2.441435367804411,1.0,1.0,1.5478,0.5415,3.1038343905373074,1,0,2,1.0502467803953135,-1.9721434805157263
453,5cf2ceada14d6b0019cfb019_study5_pr_2_2023-06-22_15h09.27.641.csv,0.25,-2.441435367804411,1.0,1.0,0.4683,0.5415,4.103834390537307,0,1,2,-0.14523395025154917,-1.9721434805157263
454,5study5_pr_2_2023-06-22_11h29.03.228.csv,0.5,-2.441435367804411,1.0,1.0,0.7841,0.4793,1.1038343905373071,1,0,2,0.4922098570712907,-1.7221434805157263
455,5study5_pr_2_2023-06-22_11h29.03.228.csv,0.5,-2.441435367804411,1.0,1.0,0.85,0.4793,2.1038343905373074,0,1,2,0.5729096433187765,-1.7221434805157263
456,5study5_pr_2_2023-06-22_11h29.03.228.csv,0.5,-2.441435367804411,1.0,1.0,0.1523,0.4793,5.103834390537307,3,1,2,-1.1464744462644694,-1.7221434805157263
457,5study5_pr_2_2023-06-22_11h29.03.228.csv,0.5,-2.441435367804411,1.0,1.0,0.2919,0.4793,6.103834390537307,2,0,2,-0.4959154283055165,-1.7221434805157263
458,5study5_pr_2_2023-06-22_15h00.28.492.csv,0.25,-2.441435367804411,1.0,1.0,7.681,0.934,-0.8961656094626929,2,0,2,2.107028587769839,-1.9721434805157263
459,5study5_pr_2_2023-06-22_15h00.28.492.csv,0.25,-2.441435367804411,1.0,1.0,0.402,0.934,3.1038343905373074,1,0,2,-0.8430243496098216,-1.9721434805157263
460,5study5_pr_2_2023-06-22_15h00.28.492.csv,0.25,-2.441435367804411,1.0,1.0,0.506,0.934,4.103834390537307,3,1,2,-0.6129397689413771,-1.9721434805157263
461,5study5_pr_2_2023-06-22_15h00.28.492.csv,0.25,-2.441435367804411,1.0,1.0,1.568,0.934,6.103834390537307,0,0,2,0.5180797626815106,-1.9721434805157263
462,5ed4b9f9e227c848a25cbee5_study5_pr_2023-06-19_20h02.08.713.csv,0.5,-2.441435367804411,1.0,1.0,0.431,0.1401,4.103834390537307,1,1,2,1.1237516367607865,-1.7221434805157263
463,5ed4b9f9e227c848a25cbee5_study5_pr_2023-06-19_20h02.08.713.csv,0.5,-2.441435367804411,1.0,1.0,0.7518,0.1401,6.103834390537307,4,0,2,1.6801138777871163,-1.7221434805157263
464,5ed4b9f9e227c848a25cbee5_study5_pr_2023-06-19_20h02.08.713.csv,0.5,-2.441435367804411,1.0,1.0,0.7883,0.1401,8.103834390537306,3,1,2,1.727522274722901,-1.7221434805157263
465,5eb989cc2549e1094d55eb35_study5_pr_2_2023-06-22_15h56.45.217.csv,0.75,-2.441435367804411,1.0,1.0,1.568,0.3667,-0.8961656094626929,1,1,2,1.4530121258330728,-1.4721434805157263
466,5eb989cc2549e1094d55eb35_study5_pr_2_2023-06-22_15h56.45.217.csv,0.75,-2.441435367804411,1.0,1.0,5.0391,0.3667,1.1038343905373071,0,1,2,2.620438698613787,-1.4721434805157263
467,5eb989cc2549e1094d55eb35_study5_pr_2_2023-06-22_15h56.45.217.csv,0.75,-2.441435367804411,1.0,1.0,1.9697,0.3667,2.1038343905373074,3,1,2,1.6810924507943685,-1.4721434805157263
468,5eb989cc2549e1094d55eb35_study5_pr_2_2023-06-22_15h56.45.217.csv,0.75,-2.441435367804411,1.0,1.0,0.3857,0.3667,5.103834390537307,2,0,2,0.050515790136901745,-1.4721434805157263
469,6453c2df1b56ea2d0b96df79_study5_pr_2_2023-06-22_16h39.10.332.csv,0.5,-2.441435367804411,1.0,0.25,5.8688,0.8223,-0.8961656094626929,2,1,2,1.9653001706452413,-1.7221434805157263
470,6453c2df1b56ea2d0b96df79_study5_pr_2_2023-06-22_16h39.10.332.csv,0.5,-2.441435367804411,1.0,0.25,2.9867,0.8223,2.1038343905373074,3,1,2,1.2898190859760221,-1.7221434805157263
471,6453c2df1b56ea2d0b96df79_study5_pr_2_2023-06-22_16h39.10.332.csv,0.5,-2.441435367804411,1.0,0.25,8.5219,0.8223,3.1038343905373074,0,0,2,2.3382893076794966,-1.7221434805157263
472,6453c2df1b56ea2d0b96df79_study5_pr_2_2023-06-22_16h39.10.332.csv,0.5,-2.441435367804411,1.0,0.25,15.1592,0.8223,5.103834390537307,1,0,2,2.914257595378555,-1.7221434805157263
473,5study5_pr_2_2023-06-22_16h05.18.565.csv,0.5,-2.441435367804411,1.0,0.25,0.5659,0.66515,1.1038343905373071,0,1,2,-0.16159519498143673,-1.7221434805157263
474,5study5_pr_2_2023-06-22_16h05.18.565.csv,0.5,-2.441435367804411,1.0,0.25,0.0187,0.66515,3.1038343905373074,1,1,2,-3.5714890552693737,-1.7221434805157263
475,5study5_pr_2_2023-06-22_16h05.18.565.csv,0.5,-2.441435367804411,1.0,0.25,0.7834,0.66515,4.103834390537307,2,0,2,0.16363084210181617,-1.7221434805157263
476,5study5_pr_2_2023-06-22_16h05.18.565.csv,0.5,-2.441435367804411,1.0,0.25,0.1075,0.66515,5.103834390537307,3,0,2,-1.8225217315621973,-1.7221434805157263
477,5study5_pr_2_2023-06-22_15h00.46.921.csv,1.0,-2.441435367804411,1.0,0.0,0.4374,0.3774,0.10383439053730714,0,1,2,0.14754247530821754,-1.2221434805157263
478,5study5_pr_2_2023-06-22_15h00.46.921.csv,1.0,-2.441435367804411,1.0,0.0,0.53,0.3774,1.1038343905373071,1,1,2,0.33957137361171774,-1.2221434805157263
479,5study5_pr_2_2023-06-22_15h00.46.921.csv,1.0,-2.441435367804411,1.0,0.0,0.1972,0.3774,2.1038343905373074,2,1,2,-0.6490871907659148,-1.2221434805157263
480,5study5_pr_2_2023-06-22_15h00.46.921.csv,1.0,-2.441435367804411,1.0,0.0,0.0972,0.3774,3.1038343905373074,3,1,2,-1.3565349214680564,-1.2221434805157263
481,63f8c22575a1b5631333e8d3_study5_pr_2_2023-06-22_15h01.41.000.csv,0.75,-2.191435367804411,0.75,0.75,2.8701,0.4349,-0.8961656094626929,2,0,2,1.8869860317486384,-1.4721434805157263
482,63f8c22575a1b5631333e8d3_study5_pr_2_2023-06-22_15h01.41.000.csv,0.75,-2.191435367804411,0.75,0.75,0.6854,0.4349,0.10383439053730714,1,1,2,0.45488648983691576,-1.4721434805157263
483,63f8c22575a1b5631333e8d3_study5_pr_2_2023-06-22_15h01.41.000.csv,0.75,-2.191435367804411,0.75,0.75,1.1688,0.4349,4.103834390537307,3,1,2,0.9886167408328971,-1.4721434805157263
484,63f8c22575a1b5631333e8d3_study5_pr_2_2023-06-22_15h01.41.000.csv,0.75,-2.191435367804411,0.75,0.75,0.3015,0.4349,5.103834390537307,0,1,2,-0.36634610343635265,-1.4721434805157263
485,5ada203ce34a050001b85276_study5_pr_2_2023-06-22_15h55.18.695.csv,0.5,-2.441435367804411,1.0,0.5,3.7155,0.76785,2.1038343905373074,1,1,2,1.5766741360258218,-1.7221434805157263
486,5ada203ce34a050001b85276_study5_pr_2_2023-06-22_15h55.18.695.csv,0.5,-2.441435367804411,1.0,0.5,1.2002,0.76785,3.1038343905373074,0,0,2,0.4466490869837105,-1.7221434805157263
487,5ada203ce34a050001b85276_study5_pr_2_2023-06-22_15h55.18.695.csv,0.5,-2.441435367804411,1.0,0.5,0.9178,0.76785,4.103834390537307,3,0,2,0.178385100389031,-1.7221434805157263
488,5ada203ce34a050001b85276_study5_pr_2_2023-06-22_15h55.18.695.csv,0.5,-2.441435367804411,1.0,0.5,2.5661,0.76785,5.103834390537307,2,1,2,1.2065481140058643,-1.7221434805157263
489,60643e9b1b2e851ff9238862_study5_pr_2_2023-06-22_19h30.14.329.csv,0.0,-2.441435367804411,1.0,1.0,0.6816,0.65245,0.10383439053730714,3,0,2,0.04370846760685006,-2.2221434805157263
490,60643e9b1b2e851ff9238862_study5_pr_2_2023-06-22_19h30.14.329.csv,0.0,-2.441435367804411,1.0,1.0,1.0971,0.65245,2.1038343905373074,1,0,2,0.5196911059151894,-2.2221434805157263
491,60643e9b1b2e851ff9238862_study5_pr_2_2023-06-22_19h30.14.329.csv,0.0,-2.441435367804411,1.0,1.0,0.3234,0.65245,3.1038343905373074,0,0,2,-0.7018445607652493,-2.2221434805157263
492,6486095a473feb3d3607d3de_study5_pr_2_2023-06-22_15h55.30.425.csv,0.666666667,-2.2747687008044113,0.75,0.75,0.821299999,0.4701,-0.8961656094626929,3,1,2,0.5579430114984798,-1.5554768135157264
493,6486095a473feb3d3607d3de_study5_pr_2_2023-06-22_15h55.30.425.csv,0.666666667,-2.2747687008044113,0.75,0.75,1.272700001,0.4701,1.1038343905373071,0,0,2,0.9959504697536476,-1.5554768135157264
494,6486095a473feb3d3607d3de_study5_pr_2_2023-06-22_15h55.30.425.csv,0.666666667,-2.2747687008044113,0.75,0.75,3.372,0.4701,4.103834390537307,2,1,2,1.9703158810916612,-1.5554768135157264
495,5study5_pr_2_2023-06-22_15h01.54.447.csv,0.25,-2.441435367804411,1.0,0.5,0.9723,0.6838,1.1038343905373071,2,0,2,0.35199892161041063,-1.9721434805157263
496,5study5_pr_2_2023-06-22_15h01.54.447.csv,0.25,-2.441435367804411,1.0,0.5,1.3847,0.6838,2.1038343905373074,1,0,2,0.7055733114554674,-1.9721434805157263
497,5study5_pr_2_2023-06-22_15h01.54.447.csv,0.25,-2.441435367804411,1.0,0.5,0.7513,0.6838,3.1038343905373074,0,1,2,0.09413956216991405,-1.9721434805157263
498,5study5_pr_2_2023-06-22_15h01.54.447.csv,0.25,-2.441435367804411,1.0,0.5,0.7375,0.6838,5.103834390537307,3,0,2,0.07560061100877415,-1.9721434805157263
499,5ee4a14b578f8a000b384376_study5_pr_2_2023-06-22_21h41.53.772.csv,0.5,-2.441435367804411,1.0,1.0,0.9398,0.7747,0.10383439053730714,1,1,2,0.19319122903085834,-1.7221434805157263
500,5ee4a14b578f8a000b384376_study5_pr_2_2023-06-22_21h41.53.772.csv,0.5,-2.441435367804411,1.0,1.0,0.6126,0.7747,3.1038343905373074,0,0,2,-0.2347636632391819,-1.7221434805157263
501,5ee4a14b578f8a000b384376_study5_pr_2_2023-06-22_21h41.53.772.csv,0.5,-2.441435367804411,1.0,1.0,0.9315,0.7747,4.103834390537307,3,1,2,0.1843203324037862,-1.7221434805157263
502,5ee4a14b578f8a000b384376_study5_pr_2_2023-06-22_21h41.53.772.csv,0.5,-2.441435367804411,1.0,1.0,0.5385,0.7747,6.103834390537307,2,0,2,-0.3636883610414138,-1.7221434805157263
503,612cd9f34adcee82f65685a1_study5_pr_2_2023-06-22_16h01.23.116.csv,1.0,-2.441435367804411,0.5,0.5,0.252,0.3515,0.10383439053730714,0,1,2,-0.3327806237392962,-1.2221434805157263
504,612cd9f34adcee82f65685a1_study5_pr_2_2023-06-22_16h01.23.116.csv,1.0,-2.441435367804411,0.5,0.5,0.2016,0.3515,2.1038343905373074,1,1,2,-0.5559241750535059,-1.2221434805157263
505,612cd9f34adcee82f65685a1_study5_pr_2_2023-06-22_16h01.23.116.csv,1.0,-2.441435367804411,0.5,0.5,0.267800001,0.3515,5.103834390537307,3,1,2,-0.2719692742595174,-1.2221434805157263
506,612cd9f34adcee82f65685a1_study5_pr_2_2023-06-22_16h01.23.116.csv,1.0,-2.441435367804411,0.5,0.5,0.150699999,0.3515,6.103834390537307,2,1,2,-0.8469186122539698,-1.2221434805157263
507,5study5_pr_2_2023-06-22_14h51.10.923.csv,0.5,-1.9414353678044112,0.5,0.0,0.786,0.471,0.10383439053730714,0,1,2,0.5120986984127889,-1.7221434805157263
508,5study5_pr_2_2023-06-22_14h51.10.923.csv,0.5,-1.9414353678044112,0.5,0.0,2.905,0.471,1.1038343905373071,1,1,2,1.8193305752695939,-1.7221434805157263
509,5study5_pr_2_2023-06-22_14h51.10.923.csv,0.5,-1.9414353678044112,0.5,0.0,5.236,0.471,5.103834390537307,2,0,2,2.408455033013373,-1.7221434805157263
510,5study5_pr_2_2023-06-22_14h51.10.923.csv,0.5,-1.9414353678044112,0.5,0.0,3.685,0.471,6.103834390537307,3,0,2,2.057167710607019,-1.7221434805157263
511,62fb79e7c968f4fc555d1e2f_study5_pr_2_2023-06-22_21h46.26.882.csv,0.5,-2.441435367804411,1.0,0.0,2.7684,0.29135,-0.8961656094626929,0,1,2,2.251499521378625,-1.7221434805157263
512,62fb79e7c968f4fc555d1e2f_study5_pr_2_2023-06-22_21h46.26.882.csv,0.5,-2.441435367804411,1.0,0.0,0.3508,0.29135,2.1038343905373074,3,1,2,0.1856909669089447,-1.7221434805157263
513,62fb79e7c968f4fc555d1e2f_study5_pr_2_2023-06-22_21h46.26.882.csv,0.5,-2.441435367804411,1.0,0.0,0.6418,0.29135,4.103834390537307,2,0,2,0.7897514350866734,-1.7221434805157263
514,62fb79e7c968f4fc555d1e2f_study5_pr_2_2023-06-22_21h46.26.882.csv,0.5,-2.441435367804411,1.0,0.0,0.1731,0.29135,5.103834390537307,1,0,2,-0.5206558314069196,-1.7221434805157263
515,6study5_pr_2023-06-19_21h01.45.209.csv,1.0,-1.9414353678044112,0.5,0.75,1.2905,0.2507,0.10383439053730714,1,1,2,1.638528013994421,-1.2221434805157263
516,6study5_pr_2023-06-19_21h01.45.209.csv,1.0,-1.9414353678044112,0.5,0.75,0.4404,0.2507,5.103834390537307,5,1,2,0.5634263996842773,-1.2221434805157263
517,6study5_pr_2023-06-19_21h01.45.209.csv,1.0,-1.9414353678044112,0.5,0.75,0.3935,0.2507,6.103834390537307,4,1,2,0.4508240626932104,-1.2221434805157263
518,6study5_pr_2023-06-19_21h01.45.209.csv,1.0,-1.9414353678044112,0.5,0.75,0.2502,0.2507,7.103834390537307,3,1,2,-0.001996407131436959,-1.2221434805157263
519,5study5_pr_2_2023-06-22_16h00.55.061.csv,0.25,-2.441435367804411,1.0,0.0,7.8112,0.38865,-0.8961656094626929,0,0,2,3.0006346845224123,-1.9721434805157263
520,5study5_pr_2_2023-06-22_16h00.55.061.csv,0.25,-2.441435367804411,1.0,0.0,1.9492,0.38865,0.10383439053730714,3,0,2,1.6124951152931224,-1.9721434805157263
521,5study5_pr_2_2023-06-22_16h00.55.061.csv,0.25,-2.441435367804411,1.0,0.0,0.4432,0.38865,4.103834390537307,2,0,2,0.13134193975684538,-1.9721434805157263
522,5study5_pr_2_2023-06-22_16h00.55.061.csv,0.25,-2.441435367804411,1.0,0.0,0.9133,0.38865,6.103834390537307,1,1,2,0.8543852180214045,-1.9721434805157263
523,63d79fcd741f9cfb2f87152f_study5_pr_2_2023-06-22_21h20.58.269.csv,0.75,-2.441435367804411,1.0,0.25,0.8041,0.5859,1.1038343905373071,3,1,2,0.3165745130033606,-1.4721434805157263
524,63d79fcd741f9cfb2f87152f_study5_pr_2_2023-06-22_21h20.58.269.csv,0.75,-2.441435367804411,1.0,0.25,0.303,0.5859,2.1038343905373074,0,0,2,-0.6594163210413737,-1.4721434805157263
525,63d79fcd741f9cfb2f87152f_study5_pr_2_2023-06-22_21h20.58.269.csv,0.75,-2.441435367804411,1.0,0.25,1.6122,0.5859,3.1038343905373074,1,1,2,1.0122058582987576,-1.4721434805157263
526,63d79fcd741f9cfb2f87152f_study5_pr_2_2023-06-22_21h20.58.269.csv,0.75,-2.441435367804411,1.0,0.25,1.0221,0.5859,4.103834390537307,2,1,2,0.5564654867842876,-1.4721434805157263
527,5study5_pr_2_2023-06-22_16h02.29.644.csv,0.5,-2.441435367804411,1.0,0.0,3.5382,0.7295,-0.8961656094626929,1,1,2,1.579014034271673,-1.7221434805157263
528,5study5_pr_2_2023-06-22_16h02.29.644.csv,0.5,-2.441435367804411,1.0,0.0,0.6674,0.7295,1.1038343905373071,3,0,2,-0.08896980164556673,-1.7221434805157263
529,5study5_pr_2_2023-06-22_16h02.29.644.csv,0.5,-2.441435367804411,1.0,0.0,0.2712,0.7295,2.1038343905373074,0,1,2,-0.9895028118965999,-1.7221434805157263
530,5study5_pr_2_2023-06-22_16h02.29.644.csv,0.5,-2.441435367804411,1.0,0.0,1.8776,0.7295,4.103834390537307,2,0,2,0.9453902765739733,-1.7221434805157263
531,60171c9b1a726593103182b3_study5_pr_2_2023-06-22_15h36.19.080.csv,0.5,-2.441435367804411,1.0,0.5,0.226,0.519,2.1038343905373074,0,0,2,-0.8313688838936028,-1.7221434805157263
