,sub,PR Evidence,bias_highbaserate,pre_map_change,post_map_change,rt_planning_pr,median_RT_actionselection,trial_num,planning_q,PR_individual_answers,experiment,log_rt_planning,PR,MB,BR
505,6165d04961f94aba783d4529_study5_pr_2_2023-06-22_15h47.52.110.csv,0.5,0.25,0.75,0.25,1.1002,0.3872,1,3,0,1,1.0443059050389358,-2.12160077776023,-1.051987951935807,-3.3681569944468635
506,6165d04961f94aba783d4529_study5_pr_2_2023-06-22_15h47.52.110.csv,0.5,0.25,0.75,0.25,0.7335,0.3872,2,0,1,1,0.6388862421806146,-2.12160077776023,-1.051987951935807,-3.3681569944468635
507,6165d04961f94aba783d4529_study5_pr_2_2023-06-22_15h47.52.110.csv,0.5,0.25,0.75,0.25,1.2831,0.3872,3,2,0,1,1.1980929484985505,-2.12160077776023,-1.051987951935807,-3.3681569944468635
508,6165d04961f94aba783d4529_study5_pr_2_2023-06-22_15h47.52.110.csv,0.5,0.25,0.75,0.25,0.1845,0.3872,4,1,1,1,-0.7412918919218401,-2.12160077776023,-1.051987951935807,-3.3681569944468635
509,5study5_pr_2023-06-19_19h50.18.080.csv,0.333333333,1.0,0.5,1.0,1.2085,0.1573,1,1,1,1,2.0389803900793053,-2.28826744476023,-0.3019879519358071,-2.6181569944468635
510,5study5_pr_2023-06-19_19h50.18.080.csv,0.333333333,1.0,0.5,1.0,0.2849,0.1573,2,5,0,1,0.5939834314396305,-2.28826744476023,-0.3019879519358071,-2.6181569944468635
511,5study5_pr_2023-06-19_19h50.18.080.csv,0.333333333,1.0,0.5,1.0,1.7225,0.1573,3,3,0,1,2.3933771928235816,-2.28826744476023,-0.3019879519358071,-2.6181569944468635
512,5study5_pr_2_2023-06-22_15h02.30.869.csv,0.5,0.5,1.0,1.0,3.869,0.3865,1,0,1,1,2.3036194866730364,-2.12160077776023,-0.3019879519358071,-3.1181569944468635
513,5study5_pr_2_2023-06-22_15h02.30.869.csv,0.5,0.5,1.0,1.0,0.919,0.3865,2,3,0,1,0.8661542543282105,-2.12160077776023,-0.3019879519358071,-3.1181569944468635
514,5study5_pr_2_2023-06-22_15h02.30.869.csv,0.5,0.5,1.0,1.0,1.535,0.3865,3,1,1,1,1.3791537919938208,-2.12160077776023,-0.3019879519358071,-3.1181569944468635
515,5study5_pr_2_2023-06-22_15h02.30.869.csv,0.5,0.5,1.0,1.0,1.049,0.3865,4,2,0,1,0.9984607403688204,-2.12160077776023,-0.3019879519358071,-3.1181569944468635
516,5study5_pr_2_2023-06-22_14h47.09.045.csv,0.5,0.5,0.75,0.0,2.88,0.816,1,1,1,1,1.2611312181658845,-2.12160077776023,-1.301987951935807,-3.1181569944468635
517,5study5_pr_2_2023-06-22_14h47.09.045.csv,0.5,0.5,0.75,0.0,1.587,0.816,2,2,1,1,0.665186365562302,-2.12160077776023,-1.301987951935807,-3.1181569944468635
518,5study5_pr_2_2023-06-22_14h47.09.045.csv,0.5,0.5,0.75,0.0,3.307,0.816,3,3,0,1,1.3993823580176858,-2.12160077776023,-1.301987951935807,-3.1181569944468635
519,5study5_pr_2_2023-06-22_14h47.09.045.csv,0.5,0.5,0.75,0.0,1.162,0.816,4,0,0,1,0.3534835824477496,-2.12160077776023,-1.301987951935807,-3.1181569944468635
520,63b80a8b220f924d975670bc_study5_pr_2023-06-19_23h23.50.570.csv,0.75,0.5,1.0,0.0,0.9468,0.28735,1,1,1,1,1.1923868926860783,-1.87160077776023,-1.301987951935807,-3.1181569944468635
521,63b80a8b220f924d975670bc_study5_pr_2023-06-19_23h23.50.570.csv,0.75,0.5,1.0,0.0,0.8964,0.28735,2,5,1,1,1.1376857569730214,-1.87160077776023,-1.301987951935807,-3.1181569944468635
522,63b80a8b220f924d975670bc_study5_pr_2023-06-19_23h23.50.570.csv,0.75,0.5,1.0,0.0,0.6919,0.28735,3,4,0,1,0.8787404515510148,-1.87160077776023,-1.301987951935807,-3.1181569944468635
523,63b80a8b220f924d975670bc_study5_pr_2023-06-19_23h23.50.570.csv,0.75,0.5,1.0,0.0,0.6664,0.28735,4,3,1,1,0.8411891058988824,-1.87160077776023,-1.301987951935807,-3.1181569944468635
524,5study5_pr_2_2023-06-22_16h07.15.377.csv,0.5,0.5,1.0,1.0,2.3933,0.32925,1,1,0,1,1.9836111050771785,-2.12160077776023,-0.3019879519358071,-3.1181569944468635
525,5study5_pr_2_2023-06-22_16h07.15.377.csv,0.5,0.5,1.0,1.0,0.5588,0.32925,2,2,1,1,0.5289742867594164,-2.12160077776023,-0.3019879519358071,-3.1181569944468635
526,5study5_pr_2_2023-06-22_16h07.15.377.csv,0.5,0.5,1.0,1.0,1.0012,0.32925,3,3,1,1,1.112137218934229,-2.12160077776023,-0.3019879519358071,-3.1181569944468635
527,5study5_pr_2_2023-06-22_16h07.15.377.csv,0.5,0.5,1.0,1.0,0.6667,0.32925,4,0,0,1,0.7055228290006238,-2.12160077776023,-0.3019879519358071,-3.1181569944468635
528,5study5_pr_2_2023-06-22_15h59.38.336.csv,1.0,0.5,1.0,0.5,3.4267,0.3009,1,3,1,1,2.432574994284193,-1.62160077776023,-0.8019879519358071,-3.1181569944468635
529,5study5_pr_2_2023-06-22_15h59.38.336.csv,1.0,0.5,1.0,0.5,2.4113,0.3009,2,1,1,1,2.08114331650166,-1.62160077776023,-0.8019879519358071,-3.1181569944468635
530,5study5_pr_2_2023-06-22_15h59.38.336.csv,1.0,0.5,1.0,0.5,3.0078,0.3009,3,0,1,1,2.3021862098615133,-1.62160077776023,-0.8019879519358071,-3.1181569944468635
531,5study5_pr_2_2023-06-22_15h59.38.336.csv,1.0,0.5,1.0,0.5,1.9559,0.3009,4,2,1,1,1.8718277409074726,-1.62160077776023,-0.8019879519358071,-3.1181569944468635
532,5study5_pr_2_2023-06-22_15h56.28.021.csv,0.5,0.5,1.0,1.0,1.4932,0.483,1,0,1,1,1.1286600933878561,-2.12160077776023,-0.3019879519358071,-3.1181569944468635
533,5study5_pr_2_2023-06-22_15h56.28.021.csv,0.5,0.5,1.0,1.0,0.9576,0.483,2,2,0,1,0.6844135005911908,-2.12160077776023,-0.3019879519358071,-3.1181569944468635
534,5study5_pr_2_2023-06-22_15h56.28.021.csv,0.5,0.5,1.0,1.0,0.7502,0.483,3,1,1,1,0.4403231839952143,-2.12160077776023,-0.3019879519358071,-3.1181569944468635
535,5study5_pr_2_2023-06-22_15h56.28.021.csv,0.5,0.5,1.0,1.0,0.2834,0.483,4,3,0,1,-0.5331573263959928,-2.12160077776023,-0.3019879519358071,-3.1181569944468635
536,5e7fa0e918b10804bb87eb63_study5_pr_2_2023-06-22_19h28.25.859.csv,0.5,0.5,1.0,1.0,3.7383,0.6011,1,1,1,1,1.8276249315718154,-2.12160077776023,-0.3019879519358071,-3.1181569944468635
537,5e7fa0e918b10804bb87eb63_study5_pr_2_2023-06-22_19h28.25.859.csv,0.5,0.5,1.0,1.0,1.1202,0.6011,2,3,0,1,0.6225012097306157,-2.12160077776023,-0.3019879519358071,-3.1181569944468635
538,5e7fa0e918b10804bb87eb63_study5_pr_2_2023-06-22_19h28.25.859.csv,0.5,0.5,1.0,1.0,0.4572,0.6011,3,0,1,1,-0.2736403781244607,-2.12160077776023,-0.3019879519358071,-3.1181569944468635
539,5e7fa0e918b10804bb87eb63_study5_pr_2_2023-06-22_19h28.25.859.csv,0.5,0.5,1.0,1.0,0.5528,0.6011,4,2,0,1,-0.08376503759165631,-2.12160077776023,-0.3019879519358071,-3.1181569944468635
540,5ef08aa7177a735c78ffbf40_study5_pr_2_2023-06-22_15h41.45.288.csv,0.666666667,0.333333333,0.5,0.25,1.2342,0.5847,1,2,1,1,0.7470793707053416,-1.95493411076023,-1.051987951935807,-3.2848236614468633
541,5ef08aa7177a735c78ffbf40_study5_pr_2_2023-06-22_15h41.45.288.csv,0.666666667,0.333333333,0.5,0.25,6.7002,0.5847,2,0,1,1,2.4387937604981764,-1.95493411076023,-1.051987951935807,-3.2848236614468633
542,61141c855eb58d6a4e3d8d5b_study5_pr_2_2023-06-22_16h12.37.290.csv,0.5,0.5,1.0,0.75,5.722,0.6175,1,1,0,1,2.2263946051079233,-2.12160077776023,-0.5519879519358071,-3.1181569944468635
543,61141c855eb58d6a4e3d8d5b_study5_pr_2_2023-06-22_16h12.37.290.csv,0.5,0.5,1.0,0.75,0.052,0.6175,2,0,1,1,-2.474435349920705,-2.12160077776023,-0.5519879519358071,-3.1181569944468635
544,61141c855eb58d6a4e3d8d5b_study5_pr_2_2023-06-22_16h12.37.290.csv,0.5,0.5,1.0,0.75,0.085,0.6175,3,3,1,1,-1.9830278120118159,-2.12160077776023,-0.5519879519358071,-3.1181569944468635
545,61141c855eb58d6a4e3d8d5b_study5_pr_2_2023-06-22_16h12.37.290.csv,0.5,0.5,1.0,0.75,0.054,0.6175,4,2,0,1,-2.436695021937858,-2.12160077776023,-0.5519879519358071,-3.1181569944468635
546,5study5_pr_2_2023-06-22_15h09.55.214.csv,0.5,0.5,1.0,0.5,0.554,0.384,1,2,1,1,0.36652213415955703,-2.12160077776023,-0.8019879519358071,-3.1181569944468635
547,5study5_pr_2_2023-06-22_15h09.55.214.csv,0.5,0.5,1.0,0.5,1.711,0.384,2,1,0,1,1.4941907213044667,-2.12160077776023,-0.8019879519358071,-3.1181569944468635
548,5study5_pr_2_2023-06-22_15h09.55.214.csv,0.5,0.5,1.0,0.5,0.775,0.384,3,3,1,1,0.70222047676562,-2.12160077776023,-0.8019879519358071,-3.1181569944468635
549,5study5_pr_2_2023-06-22_15h09.55.214.csv,0.5,0.5,1.0,0.5,0.706,0.384,4,0,0,1,0.6089726849055151,-2.12160077776023,-0.8019879519358071,-3.1181569944468635
550,609c6cc79875c8f0ba5d2242_study5_pr_2_2023-06-22_15h20.19.865.csv,1.0,1.0,0.5,0.25,1.521,0.834,1,3,1,1,0.600889889900546,-1.62160077776023,-1.051987951935807,-2.6181569944468635
551,609c6cc79875c8f0ba5d2242_study5_pr_2_2023-06-22_15h20.19.865.csv,1.0,1.0,0.5,0.25,0.368,0.834,2,0,1,1,-0.8181504641898157,-1.62160077776023,-1.051987951935807,-2.6181569944468635
552,5fac2995bbe58415e0ac6a1e_study5_pr_2_2023-06-22_15h51.02.726.csv,0.5,0.75,0.75,1.0,0.9497,0.2218,1,0,1,1,1.45437007033264,-2.12160077776023,-0.3019879519358071,-2.8681569944468635
553,5fac2995bbe58415e0ac6a1e_study5_pr_2_2023-06-22_15h51.02.726.csv,0.5,0.75,0.75,1.0,0.9703,0.2218,2,1,0,1,1.475829227114987,-2.12160077776023,-0.3019879519358071,-2.8681569944468635
554,5fac2995bbe58415e0ac6a1e_study5_pr_2_2023-06-22_15h51.02.726.csv,0.5,0.75,0.75,1.0,0.6387,0.2218,3,2,0,1,1.057658785651277,-2.12160077776023,-0.3019879519358071,-2.8681569944468635
555,5fac2995bbe58415e0ac6a1e_study5_pr_2_2023-06-22_15h51.02.726.csv,0.5,0.75,0.75,1.0,0.1535,0.2218,4,3,1,1,-0.36807550788901483,-2.12160077776023,-0.3019879519358071,-2.8681569944468635
556,60867f15c6327e78242c627c_study5_pr_2023-06-19_20h28.39.387.csv,0.25,1.0,0.5,1.0,0.9378,0.5074,1,1,1,1,0.6142370594903045,-2.37160077776023,-0.3019879519358071,-2.6181569944468635
557,60867f15c6327e78242c627c_study5_pr_2023-06-19_20h28.39.387.csv,0.25,1.0,0.5,1.0,1.3415,0.5074,2,5,0,1,0.9722440227004974,-2.37160077776023,-0.3019879519358071,-2.6181569944468635
558,60867f15c6327e78242c627c_study5_pr_2023-06-19_20h28.39.387.csv,0.25,1.0,0.5,1.0,0.7748,0.5074,3,4,0,1,0.4233052843676594,-2.37160077776023,-0.3019879519358071,-2.6181569944468635
559,60867f15c6327e78242c627c_study5_pr_2023-06-19_20h28.39.387.csv,0.25,1.0,0.5,1.0,2.3034,0.5074,4,3,0,1,1.5128419240696256,-2.37160077776023,-0.3019879519358071,-2.6181569944468635
560,5d3e3541fd9694001a2d1789_study5_pr_2_2023-06-22_15h59.57.837.csv,0.75,0.5,1.0,0.0,1.5244,0.7838,1,2,1,1,0.665202283234174,-1.87160077776023,-1.301987951935807,-3.1181569944468635
561,5d3e3541fd9694001a2d1789_study5_pr_2_2023-06-22_15h59.57.837.csv,0.75,0.5,1.0,0.0,1.1966,0.7838,2,1,1,1,0.4230855951904004,-1.87160077776023,-1.301987951935807,-3.1181569944468635
562,5d3e3541fd9694001a2d1789_study5_pr_2_2023-06-22_15h59.57.837.csv,0.75,0.5,1.0,0.0,0.9882,0.7838,3,0,1,1,0.2317312206461185,-1.87160077776023,-1.301987951935807,-3.1181569944468635
563,5d3e3541fd9694001a2d1789_study5_pr_2_2023-06-22_15h59.57.837.csv,0.75,0.5,1.0,0.0,0.7798,0.7838,4,3,0,1,-0.005116409217034089,-1.87160077776023,-1.301987951935807,-3.1181569944468635
564,5d3dd59e791fe2001673f587_study5_pr_2_2023-06-22_14h57.48.500.csv,0.5,0.5,0.75,0.0,2.1831,0.82355,1,3,1,1,0.9748768997924657,-2.12160077776023,-1.301987951935807,-3.1181569944468635
565,5d3dd59e791fe2001673f587_study5_pr_2_2023-06-22_14h57.48.500.csv,0.5,0.5,0.75,0.0,6.2868,0.82355,2,0,1,1,2.0325832119734897,-2.12160077776023,-1.301987951935807,-3.1181569944468635
566,5d3dd59e791fe2001673f587_study5_pr_2_2023-06-22_14h57.48.500.csv,0.5,0.5,0.75,0.0,1.3353,0.82355,3,1,0,1,0.4832870004612335,-2.12160077776023,-1.301987951935807,-3.1181569944468635
567,5d3dd59e791fe2001673f587_study5_pr_2_2023-06-22_14h57.48.500.csv,0.5,0.5,0.75,0.0,1.1673,0.82355,4,2,0,1,0.3488244044299328,-2.12160077776023,-1.301987951935807,-3.1181569944468635
568,641358a332a1837ff26bb10e_study5_pr_2_2023-06-22_15h35.56.326.csv,0.75,0.75,0.75,0.0,2.7612,0.65115,1,2,0,1,1.4446806164156083,-1.87160077776023,-1.301987951935807,-2.8681569944468635
569,641358a332a1837ff26bb10e_study5_pr_2_2023-06-22_15h35.56.326.csv,0.75,0.75,0.75,0.0,0.6399,0.65115,2,1,1,1,-0.017428116268297617,-1.87160077776023,-1.301987951935807,-2.8681569944468635
570,641358a332a1837ff26bb10e_study5_pr_2_2023-06-22_15h35.56.326.csv,0.75,0.75,0.75,0.0,5.805,0.65115,3,3,1,1,2.1877348637182794,-1.87160077776023,-1.301987951935807,-2.8681569944468635
571,641358a332a1837ff26bb10e_study5_pr_2_2023-06-22_15h35.56.326.csv,0.75,0.75,0.75,0.0,1.9062,0.65115,4,0,1,1,1.0741269800898132,-1.87160077776023,-1.301987951935807,-2.8681569944468635
572,5study5_pr_2_2023-06-22_16h13.32.277.csv,1.0,1.0,0.5,0.5,0.4014,0.33315,1,1,1,1,0.18636559735369157,-1.62160077776023,-0.8019879519358071,-2.6181569944468635
573,5bbd2bdcf7358a000171636f_study5_pr_2_2023-06-22_21h20.27.939.csv,0.5,0.5,1.0,0.5,7.2348,0.7342,1,2,1,1,2.2878765242206263,-2.12160077776023,-0.8019879519358071,-3.1181569944468635
574,5bbd2bdcf7358a000171636f_study5_pr_2_2023-06-22_21h20.27.939.csv,0.5,0.5,1.0,0.5,2.0925,0.7342,2,3,0,1,1.0473333313008963,-2.12160077776023,-0.8019879519358071,-3.1181569944468635
575,5bbd2bdcf7358a000171636f_study5_pr_2_2023-06-22_21h20.27.939.csv,0.5,0.5,1.0,0.5,1.7641,0.7342,3,0,0,1,0.8766144532396264,-2.12160077776023,-0.8019879519358071,-3.1181569944468635
576,5bbd2bdcf7358a000171636f_study5_pr_2_2023-06-22_21h20.27.939.csv,0.5,0.5,1.0,0.5,0.4091,0.7342,4,1,1,1,-0.5848218461273809,-2.12160077776023,-0.8019879519358071,-3.1181569944468635
577,5study5_pr_2023-06-19_20h55.44.394.csv,1.0,1.0,0.5,1.0,13.301,0.6595,1,3,1,1,3.004112527195927,-1.62160077776023,-0.3019879519358071,-2.6181569944468635
578,5study5_pr_2023-06-19_20h55.44.394.csv,1.0,1.0,0.5,1.0,4.902,0.6595,2,5,1,1,2.0059165919306885,-1.62160077776023,-0.3019879519358071,-2.6181569944468635
579,5study5_pr_2023-06-19_20h55.44.394.csv,1.0,1.0,0.5,1.0,3.085,0.6595,3,4,1,1,1.542824964182119,-1.62160077776023,-0.3019879519358071,-2.6181569944468635
580,5study5_pr_2023-06-19_20h55.44.394.csv,1.0,1.0,0.5,1.0,1.111,0.6595,4,1,1,1,0.5215338174822607,-1.62160077776023,-0.3019879519358071,-2.6181569944468635
581,5study5_pr_2_2023-06-22_18h01.12.879.csv,0.75,0.5,1.0,1.0,3.1276,0.49865,1,2,1,1,1.836116769402482,-1.87160077776023,-0.3019879519358071,-3.1181569944468635
582,5study5_pr_2_2023-06-22_18h01.12.879.csv,0.75,0.5,1.0,1.0,2.059,0.49865,2,1,1,1,1.4180712601799126,-1.87160077776023,-0.3019879519358071,-3.1181569944468635
583,5study5_pr_2_2023-06-22_18h01.12.879.csv,0.75,0.5,1.0,1.0,1.0019,0.49865,3,0,1,1,0.6977490294173403,-1.87160077776023,-0.3019879519358071,-3.1181569944468635
584,5study5_pr_2_2023-06-22_18h01.12.879.csv,0.75,0.5,1.0,1.0,0.9716,0.49865,4,3,0,1,0.6670397502801406,-1.87160077776023,-0.3019879519358071,-3.1181569944468635
585,5ea96886ef7ece0604eee527_study5_pr_2_2023-06-22_18h53.00.866.csv,0.75,0.5,1.0,0.5,0.3388,0.4742,1,0,1,1,-0.3362192108534058,-1.87160077776023,-0.8019879519358071,-3.1181569944468635
586,5ea96886ef7ece0604eee527_study5_pr_2_2023-06-22_18h53.00.866.csv,0.75,0.5,1.0,0.5,0.3025,0.4742,2,2,1,1,-0.449547896160409,-1.87160077776023,-0.8019879519358071,-3.1181569944468635
587,5ea96886ef7ece0604eee527_study5_pr_2_2023-06-22_18h53.00.866.csv,0.75,0.5,1.0,0.5,0.2344,0.4742,3,1,1,1,-0.7046001159284476,-1.87160077776023,-0.8019879519358071,-3.1181569944468635
588,5ea96886ef7ece0604eee527_study5_pr_2_2023-06-22_18h53.00.866.csv,0.75,0.5,1.0,0.5,1.3059,0.4742,4,3,0,1,1.0130185635950566,-1.87160077776023,-0.8019879519358071,-3.1181569944468635
589,5study5_pr_2_2023-06-22_21h20.50.735.csv,1.0,0.25,0.75,0.0,8.7716,1.41685,1,2,1,1,1.8230831322208023,-1.62160077776023,-1.301987951935807,-3.3681569944468635
590,5study5_pr_2_2023-06-22_21h20.50.735.csv,1.0,0.25,0.75,0.0,2.2276,1.41685,2,1,1,1,0.4524886750734348,-1.62160077776023,-1.301987951935807,-3.3681569944468635
591,63ee09a8b6db0d49e7c72de4_study5_pr_2_2023-06-22_15h13.38.642.csv,0.5,0.5,1.0,0.0,0.5171,0.3808,1,2,1,1,0.3059619764849655,-2.12160077776023,-1.301987951935807,-3.1181569944468635
592,63ee09a8b6db0d49e7c72de4_study5_pr_2_2023-06-22_15h13.38.642.csv,0.5,0.5,1.0,0.0,1.4336,0.3808,2,1,0,1,1.3256697393034556,-2.12160077776023,-1.301987951935807,-3.1181569944468635
593,63ee09a8b6db0d49e7c72de4_study5_pr_2_2023-06-22_15h13.38.642.csv,0.5,0.5,1.0,0.0,0.4706,0.3808,3,0,1,1,0.2117341733760519,-2.12160077776023,-1.301987951935807,-3.1181569944468635
594,63ee09a8b6db0d49e7c72de4_study5_pr_2_2023-06-22_15h13.38.642.csv,0.5,0.5,1.0,0.0,0.9019,0.3808,4,3,0,1,0.8622293462544522,-2.12160077776023,-1.301987951935807,-3.1181569944468635
595,5db85ef927db78000dcd3d5c_study5_pr_2_2023-06-22_16h02.26.703.csv,0.5,0.5,1.0,1.0,0.5837,0.2575,1,3,0,1,0.8183674321059545,-2.12160077776023,-0.3019879519358071,-3.1181569944468635
596,5db85ef927db78000dcd3d5c_study5_pr_2_2023-06-22_16h02.26.703.csv,0.5,0.5,1.0,1.0,1.2525,0.2575,2,0,1,1,1.5818771128552291,-2.12160077776023,-0.3019879519358071,-3.1181569944468635
597,5db85ef927db78000dcd3d5c_study5_pr_2_2023-06-22_16h02.26.703.csv,0.5,0.5,1.0,1.0,0.5005,0.2575,3,1,1,1,0.6645878786514843,-2.12160077776023,-0.3019879519358071,-3.1181569944468635
598,5db85ef927db78000dcd3d5c_study5_pr_2_2023-06-22_16h02.26.703.csv,0.5,0.5,1.0,1.0,0.5531,0.2575,4,2,0,1,0.7645190968968415,-2.12160077776023,-0.3019879519358071,-3.1181569944468635
599,642da8d6414249fa3f227e4a_study5_pr_2_2023-06-22_15h02.32.243.csv,0.75,0.5,1.0,0.0,9.5433,0.5268,1,1,1,1,2.8967736467091463,-1.87160077776023,-1.301987951935807,-3.1181569944468635
600,642da8d6414249fa3f227e4a_study5_pr_2_2023-06-22_15h02.32.243.csv,0.75,0.5,1.0,0.0,1.3474,0.5268,2,0,1,1,0.9391111186574334,-1.87160077776023,-1.301987951935807,-3.1181569944468635
601,642da8d6414249fa3f227e4a_study5_pr_2_2023-06-22_15h02.32.243.csv,0.75,0.5,1.0,0.0,2.2346,0.5268,3,2,0,1,1.4449965502441113,-1.87160077776023,-1.301987951935807,-3.1181569944468635
602,642da8d6414249fa3f227e4a_study5_pr_2_2023-06-22_15h02.32.243.csv,0.75,0.5,1.0,0.0,1.6036,0.5268,4,3,1,1,1.1131854108992256,-1.87160077776023,-1.301987951935807,-3.1181569944468635
603,5study5_pr_2_2023-06-20_09h34.55.945.csv,0.5,0.75,0.75,1.0,1.2599,0.4403,1,3,0,1,1.0513313189548759,-2.12160077776023,-0.3019879519358071,-2.8681569944468635
604,5study5_pr_2_2023-06-20_09h34.55.945.csv,0.5,0.75,0.75,1.0,0.9945,0.4403,2,5,1,1,0.8147837855323188,-2.12160077776023,-0.3019879519358071,-2.8681569944468635
605,5study5_pr_2_2023-06-20_09h34.55.945.csv,0.5,0.75,0.75,1.0,1.7867,0.4403,3,1,1,1,1.4006693091774134,-2.12160077776023,-0.3019879519358071,-2.8681569944468635
